"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Htra1",0.00346555727191825,-0.517411496067394,0.265,0.322,1
"Ndufa8",0.00346825253597144,0.150928547807335,0.426,0.302,1
"Erlec1",0.00347461148934419,-0.229839606250916,0.434,0.369,1
"Drap1",0.00349432739315948,-0.220775272262738,0.434,0.369,1
"Tgfb2",0.00350979858925335,0.273492804656529,0.324,0.196,1
"Ndufv1",0.00351682755825298,0.199885535203113,0.294,0.171,1
"Klf7",0.00354943002039734,-0.161259041384125,0.272,0.206,1
"mt-Nd6",0.00358757754126487,-0.399798509415112,0.287,0.291,1
"Psmd2",0.00360034159518203,-0.0037363282441939,0.265,0.173,1
"Serping1",0.00361176214400877,-0.558822900812227,0.61,0.688,1
"Rhoj",0.00361384927097266,0.0220494141448404,0.529,0.41,1
"Mrpl17",0.00367699959533338,0.310923793347716,0.353,0.221,1
"Eif3g",0.00372848394931093,0.187925386669478,0.346,0.216,1
"Dpt",0.00373656166087513,0.427501994974206,0.801,0.666,1
"Prdx1",0.00376275049362401,0.372956697849293,0.801,0.653,1
"Usp16",0.00376707483436859,0.00658094090276284,0.309,0.214,1
"Clic4",0.00378839103556071,-0.160733428673959,0.375,0.322,1
"Nucb2",0.0037893042014192,0.193472476553829,0.375,0.239,1
"Dpysl3",0.00384918872279583,0.470686222326943,0.522,0.359,1
"Edf1",0.00385314294127436,0.0219383038886996,0.588,0.47,1
"Taf1d",0.00386577255730706,0.263950422125903,0.316,0.186,1
"Rras",0.00387912775928668,-0.0588398270103814,0.309,0.234,1
"Slc3a2",0.00389706614238149,0.289123389639053,0.309,0.183,1
"Rab6a",0.00389739715132668,0.292523664486975,0.449,0.299,1
"Brd8",0.00392795321884474,0.180837598999462,0.265,0.156,1
"Sh3bgrl",0.00392861569363644,-0.00271081957475827,0.64,0.52,1
"Atp6v1g1",0.00393140369572333,-0.119572793414017,0.368,0.304,1
"Tbc1d20",0.00398833130004607,0.0419912006684742,0.265,0.166,1
"Grcc10",0.00401611221887316,-0.407585471573478,0.493,0.535,1
"Cdc42ep3",0.0040183934835133,0.134393055548707,0.316,0.198,1
"Eapp",0.00404375483895404,0.0508752242108869,0.272,0.176,1
"Ssr4",0.00404697256054881,0.242631306700877,0.61,0.455,1
"Paics",0.0041022073190486,0.272312863446664,0.368,0.226,1
"Suclg1",0.00412246989288823,0.479899971226746,0.324,0.183,1
"Timm13",0.00412849093621566,-0.143295927887059,0.382,0.329,1
"Rps6kb1",0.00413778243303199,0.417768592742207,0.309,0.173,1
"Sec63",0.00415370639865081,0.24631060212591,0.375,0.246,1
"Stag2",0.00416463103144023,0.314169769171358,0.265,0.141,1
"Eif2a",0.0041697364376591,0.233299438632738,0.279,0.158,1
"Dnttip2",0.00420516204979524,0.0261010581860883,0.265,0.186,1
"Snx18",0.00420835798962411,-0.121782424684687,0.294,0.224,1
"Snrpb2",0.00422845264796155,0.207785244420231,0.331,0.201,1
"Sdf2",0.00425431391073591,0.114532228137739,0.419,0.294,1
"Fis1",0.00425582628918527,-0.367395111664168,0.375,0.392,1
"Rsrp1",0.00428450253652565,-0.420981640744217,0.625,0.683,1
"Ckb",0.00430055752590509,-0.421473285289351,0.478,0.482,1
"Yme1l1",0.00431742502259308,-0.105050590003279,0.331,0.249,1
"Ppp2r2a",0.00431957699321256,0.0228275645818954,0.36,0.261,1
"Gm11478",0.00433624032869363,-0.480189946072836,0.353,0.41,1
"Dstn",0.00435584013478027,-0.400380046614342,0.368,0.41,1
"Mlf2",0.00438054444235446,0.228684945065496,0.375,0.244,1
"Myl12a",0.00439125903167156,0.444581446466231,0.926,0.862,1
"Medag",0.00441914012010206,0.0258198439696029,0.324,0.239,1
"Ntan1",0.00442628673291334,0.153467733046433,0.346,0.224,1
"Pdcl3",0.00443028349985485,0.359555628167899,0.294,0.161,1
"Uqcr10",0.00447026515956284,-0.12071902363767,0.522,0.447,1
"Rhoq",0.00451906847668224,-0.0842881372246151,0.368,0.286,1
"Tmco1",0.00459050050161991,-0.13018331066655,0.36,0.279,1
"Ly6e",0.00460888835347354,-0.375581517142335,0.324,0.329,1
"Socs2",0.00461706976115766,0.0164110836362523,0.434,0.307,1
"Taok1",0.00461893865330705,0.194912475093687,0.279,0.166,1
"Strn3",0.00463112534720619,0.139138253743742,0.397,0.266,1
"Abcf1",0.00464156423043806,-0.161972474600334,0.346,0.279,1
"Pkig",0.00466253783377759,0.0371803643633764,0.346,0.246,1
"Fosb",0.00467558495087301,0.376450647613912,0.699,0.54,1
"Fkbp7",0.00469112126425383,-0.0992117649376891,0.507,0.425,1
"Hadh",0.00470743021505568,0.126867831774166,0.272,0.171,1
"Polr2f",0.004734794572057,0.266934690308415,0.368,0.236,1
"Gm6472",0.00474253718778425,0.472044288420756,0.485,0.357,1
"Ddx46",0.00475307547815738,0.0935750971940504,0.287,0.176,1
"Krtcap2",0.00476530558168313,0.142972408593839,0.713,0.568,1
"Napa",0.00478207257531606,0.223539108503644,0.309,0.186,1
"Cacybp",0.00478439034949245,-0.0798711223881285,0.294,0.221,1
"Col5a2",0.00479528396028821,0.0358326479400937,0.816,0.693,1
"Gng12",0.0047987929211691,0.183505390823094,0.39,0.254,1
"Rcn2",0.00480446779405428,0.0939043325120767,0.39,0.281,1
"Pkm",0.00481932926266705,-0.12512711141594,0.338,0.266,1
"Mier1",0.00485309013935729,-0.033708724564206,0.287,0.204,1
"Hsp90b1",0.00486441712755052,0.349411616407764,0.926,0.867,1
"Ywhah",0.00487226443703706,-0.0066345914956889,0.338,0.244,1
"Anp32a",0.00489792431021901,0.245766025875573,0.64,0.487,1
"Jak1",0.00490561745672615,0.407753827750109,0.471,0.314,1
"Ilf2",0.00491310832111515,-0.0403078744227148,0.257,0.176,1
"Timm17b",0.00493057305336485,0.246128301232159,0.265,0.148,1
"Ubap2l",0.00495424138290509,0.154618053728997,0.375,0.264,1
"Marc2",0.0050002845367715,0.106321094926173,0.265,0.168,1
"Sra1",0.00500224647659386,-0.0146611248350121,0.426,0.319,1
"Vps29",0.00500233888718435,0.0123343916346399,0.382,0.291,1
"Nol7",0.0050336615466215,0.334459520485294,0.412,0.264,1
"Myl6",0.00504859196764508,-0.3476664744401,0.735,0.746,1
"Loxl1",0.00505614519757305,-0.00529841754539584,0.765,0.666,1
"Spag9",0.00508124907817474,0.264360520775065,0.39,0.249,1
"Mrpl21",0.0050880401963036,0.13700795064953,0.287,0.178,1
"Kif5b",0.0050900016094543,0.171484116237707,0.64,0.485,1
"Col6a2",0.00509103876938698,0.0069555823068721,0.61,0.487,1
"Ube2e3",0.00511364677896555,0.162339571347457,0.272,0.168,1
"Prkcdbp",0.00511538862400437,0.00310624207002119,0.654,0.555,1
"Ece1",0.00519860648681754,0.157634130849629,0.324,0.204,1
"Matn2",0.0052062375705369,-0.287396670766336,0.316,0.279,1
"Ndn",0.00521791759684578,0.00668695547095477,0.331,0.239,1
"Tulp4",0.00522618026730736,0.279236057158987,0.257,0.141,1
"Fgfr1op2",0.00525985202256772,0.024068254625716,0.309,0.214,1
"Ccser2",0.00526797267474987,-0.12382663466856,0.324,0.244,1
"Ppp1r2",0.0052738471398503,0.182657763500605,0.272,0.166,1
"Rsu1",0.00528271755721164,0.336065217790492,0.456,0.304,1
"Ptp4a2",0.005283261493746,0.275964347102492,0.596,0.44,1
"Minos1",0.00530652940160142,-0.0348406153365572,0.64,0.54,1
"Rassf1",0.00530848745264594,0.179031191238737,0.294,0.178,1
"Tor1aip1",0.00532933281071352,-0.138198528975838,0.279,0.224,1
"2010107E04Rik",0.00533020747145253,0.170148023711515,0.588,0.447,1
"Ndufb9",0.00533351193429769,-0.08907134015542,0.5,0.42,1
"Pcdh18",0.00533761216846715,0.562498581223328,0.294,0.168,1
"Snrpg",0.005445876099968,-0.198303580194683,0.324,0.289,1
"Id3",0.00548385056888124,-0.0800092867279845,0.853,0.829,1
"Hdac2",0.00552874047187016,-0.0971065931627274,0.279,0.214,1
"Gm5835",0.00555183342587694,0.324550581809765,0.279,0.156,1
"Dnajb11",0.00558158323371041,-0.20246722655653,0.265,0.214,1
"Ggnbp2",0.00558524054751037,0.204687266574795,0.397,0.261,1
"Khdrbs1",0.00560567624374531,-0.0965947037241113,0.346,0.261,1
"Bicc1",0.0056195621351866,0.0755006350941476,0.5,0.382,1
"Colgalt1",0.00563462518122832,-0.0741725210424569,0.294,0.219,1
"Mlec",0.00566689883319647,0.03509251462787,0.294,0.206,1
"Tial1",0.00566901891149954,-0.224699879108687,0.346,0.314,1
"Pofut2",0.00573924720965626,0.0827273950702849,0.404,0.294,1
"Sh3glb1",0.00574328825128587,0.124122228123614,0.669,0.53,1
"Phf14",0.00579240900768012,0.168435898628293,0.316,0.198,1
"Sdhc",0.00581710998709685,0.184711615968209,0.375,0.249,1
"Pqbp1",0.00582341887498151,0.29960056272513,0.272,0.151,1
"Cnn2",0.00586053862889266,0.37840831889543,0.559,0.405,1
"Mff",0.00586084566541468,0.343565695488163,0.301,0.173,1
"Cbx5",0.00587137006198418,-0.0161524126210997,0.434,0.332,1
"Dnajc10",0.00609415724085518,0.0264653591640502,0.456,0.344,1
"Fam104a",0.00617955457682123,0.188523677543239,0.272,0.171,1
"Psmb2",0.00618747924061564,-0.0644098922566807,0.456,0.369,1
"Luc7l2",0.00619420327273205,-0.124476281287822,0.529,0.457,1
"Trip11",0.00619833618649484,0.168964329263423,0.331,0.211,1
"Col6a3",0.00620357621707037,-0.289940350773522,0.36,0.342,1
"Psma1",0.00623272393420431,0.261172829230305,0.404,0.269,1
"Esd",0.0062680874628384,0.295713723679338,0.404,0.271,1
"Lox",0.00629380340681825,-0.254777072964064,0.64,0.573,1
"Tnc",0.00629673300915055,0.273044184101,0.301,0.181,1
"Clip1",0.00631734319533834,-0.126120721592766,0.294,0.241,1
"Psmc6",0.00640248389112253,0.190829461200353,0.353,0.229,1
"Brd4",0.00641024446101538,0.1535401672069,0.287,0.176,1
"Rcn3",0.00643180117979905,0.243171693748828,0.787,0.643,1
"Serinc1",0.00644660939400657,0.0212016925543967,0.529,0.417,1
"Tia1",0.00650451052369262,0.0350687332590317,0.279,0.188,1
"Srp14",0.00652533855361134,-0.274934725439065,0.434,0.427,1
"Gm15427",0.0065796894468228,-0.122110371101304,0.316,0.246,1
"Smc4",0.00658587595403542,0.595581043823653,0.419,0.271,1
"Hspa4",0.00663564004557869,0.314797025040736,0.382,0.241,1
"Ran",0.00666950394579387,-0.159570708861926,0.338,0.271,1
"Eci2",0.00681855830586111,0.230085265201932,0.301,0.186,1
"Rock2",0.00682560272472468,-0.0938754057703257,0.441,0.347,1
"Immt",0.00682706186408848,0.141075230494574,0.301,0.191,1
"Htatsf1",0.00684080980214616,0.398181111161575,0.36,0.221,1
"Yif1a",0.00692280673091905,0.050971745329895,0.338,0.249,1
"Timm8b",0.00692601521179124,-0.165383692845772,0.265,0.216,1
"Chchd1",0.00693054954727909,0.423866464791904,0.346,0.209,1
"Oat",0.00693525068408182,0.170491862017765,0.397,0.279,1
"Atp6v0b",0.00693622306065623,-0.428530919854401,0.25,0.309,1
"Mxra8",0.00694106129137324,-0.332997331114422,0.537,0.545,1
"1110004F10Rik",0.00695624350777664,0.0683372474725574,0.419,0.296,1
"Ctsk",0.00697384714840397,0.0523940297469006,0.404,0.302,1
"Tpr",0.00698013891422677,0.095524919283474,0.463,0.339,1
"Tacc1",0.00700895288192844,-0.0676701241756883,0.316,0.236,1
"Morf4l1",0.00702274684731431,-0.207557124474057,0.368,0.319,1
"2310022B05Rik",0.00704446345162249,-0.309590063721236,0.301,0.296,1
"Tspo",0.00705868600073271,-0.14042493454415,0.441,0.394,1
"Gnb4",0.00705966361574831,0.1910697881243,0.316,0.214,1
"Psmd4",0.00708261175385658,0.303412172483289,0.426,0.286,1
"Serpinf1",0.00709989652676512,-0.18815275965405,0.522,0.46,1
"Fam92a",0.00724144971298647,0.0917167224493635,0.272,0.173,1
"Rab14",0.00724789772666067,0.0614970194990849,0.515,0.422,1
"Erbb2ip",0.00735370403720738,-0.0518889145718604,0.301,0.221,1
"Vps35",0.00753037044934995,0.0122932602282451,0.301,0.201,1
"2810428I15Rik",0.0075780457465024,-0.177423502092334,0.397,0.347,1
"Polr2m",0.00758602443075089,0.0545953396971488,0.382,0.279,1
"Sh3d19",0.0075880274804335,-0.00523023191949568,0.324,0.229,1
"Gspt1",0.00760970102287713,0.463600078420189,0.338,0.204,1
"Pxdn",0.00763240784331832,-0.449434366572802,0.257,0.269,1
"Rps25",0.00764225088980764,-0.0919592240372329,0.765,0.678,1
"Pdlim7",0.00764313313523894,-0.134017182295191,0.338,0.276,1
"S100a16",0.00767344815444026,-0.0574337944163354,0.456,0.367,1
"Gata6",0.00768558048549696,0.189217723823808,0.257,0.148,1
"Cald1",0.00772323832074946,0.359103032011368,0.868,0.749,1
"Gm4604",0.00772388622697686,0.218112295335734,0.287,0.173,1
"Pomp",0.00773008697939152,-0.0730784008922563,0.404,0.322,1
"Mtx2",0.00773987463663079,0.229086169604012,0.257,0.146,1
"Smek2",0.00777924819440903,0.0106834589088731,0.257,0.178,1
"Nipbl",0.00779098041853767,0.147694231591782,0.419,0.294,1
"Psmc5",0.00781487235135569,0.305140954326292,0.338,0.209,1
"Tiprl",0.00783572876532564,0.0729013218204564,0.272,0.183,1
"Mpc2",0.00786048582637291,0.270924020819799,0.522,0.374,1
"Tmed3",0.0079368422198617,-0.0626714615559945,0.412,0.362,1
"BC004004",0.00802193646867527,0.232085160582282,0.257,0.151,1
"Kdm5a",0.00805339409146119,-0.122932311825865,0.257,0.183,1
"Rbx1",0.00805592575615042,0.100593901429183,0.544,0.44,1
"Tpm3",0.00808520229392174,0.345149708556228,0.647,0.495,1
"S100a11",0.00808853251601538,0.354358030212472,0.868,0.804,1
"Ndufb5",0.00809775390581203,0.124368202781779,0.485,0.352,1
"Cd302",0.00814959454737907,-0.178714445160775,0.471,0.447,1
"Sdhb",0.00816980173893373,0.254486264628642,0.478,0.339,1
"Col5a1",0.00817161609035039,0.0724215888766961,0.75,0.636,1
"Scp2",0.00820952092046129,-0.00396620454804164,0.272,0.186,1
"Ppp3ca",0.00827216572994669,-0.19828826925204,0.272,0.219,1
"Zfp207",0.00827825626862869,-0.0010438902744021,0.331,0.244,1
"Sf3b5",0.0082823033437276,0.143847353527709,0.39,0.271,1
"Cox6c",0.00831287713704361,-0.0338617528384795,0.757,0.658,1
"Nav1",0.00832818874095765,-0.275670464654971,0.279,0.259,1
"Col11a1",0.00835924743092664,0.200320088653438,0.294,0.193,1
"Smc1a",0.00837464479925097,0.10079717180198,0.463,0.339,1
"Use1",0.00841350177645304,-0.244910052038205,0.412,0.367,1
"Klf9",0.00843965551647531,-0.378243249485549,0.279,0.319,1
"Cyth3",0.00843969653304224,0.166156780246223,0.441,0.324,1
"P3h3",0.00847706883182717,0.18000638624011,0.493,0.362,1
"Lipa",0.00850835330499696,-0.105322234038653,0.309,0.236,1
"Pbx1",0.00852736325953283,0.282468385033688,0.36,0.226,1
"Stt3b",0.00857333346238289,0.360210224494019,0.265,0.148,1
"Matr3",0.00857633575331774,0.260981053901253,0.551,0.405,1
"Sdf4",0.00871492142234732,0.0383711926790049,0.404,0.312,1
"Cbx3",0.00874623727879765,-0.139729710003897,0.294,0.254,1
"Tmem59",0.00876224832699812,-0.0347326980072484,0.676,0.58,1
"Afap1",0.00877623721766336,0.29967155466839,0.287,0.173,1
"Tbrg1",0.00879115581483905,0.310869154049613,0.493,0.347,1
"Arid4a",0.00880104750407704,0.0478348768679715,0.265,0.163,1
"Cpt1a",0.00882272069493156,0.201631269660895,0.257,0.151,1
"Rheb",0.00893473013969482,0.268596926805622,0.39,0.261,1
"Zc3h15",0.00902722368943077,0.141486570355434,0.346,0.229,1
"Ppt1",0.00905741088417402,0.119804798133624,0.309,0.201,1
"Tpst1",0.00906452421212046,0.0755150286056221,0.301,0.204,1
"Fam198b",0.00909331419517843,-0.261558219140997,0.331,0.299,1
"Macf1",0.0092393212911489,0.100568792625165,0.426,0.309,1
"Tm9sf3",0.00925717154426182,0.0244238457030237,0.596,0.475,1
"Ctsl",0.00930663179721833,-0.404672182019242,0.816,0.862,1
"Cpxm1",0.00931244131963637,-0.283236919433861,0.265,0.229,1
"Dnajc19",0.00933452664576459,0.105833528991158,0.287,0.188,1
"Raph1",0.00939490159797335,0.553967981298004,0.375,0.239,1
"Celf1",0.00940336001172342,0.157898212211293,0.257,0.153,1
"Cuta",0.00946625078239815,-0.154845356657286,0.279,0.226,1
"Nfe2l1",0.00947585076407805,-0.0320116356223423,0.36,0.271,1
"Rpl22l1",0.00952852616906665,-0.0451827626522223,0.647,0.555,1
"Hook3",0.00961902154917335,-0.194528428996293,0.353,0.317,1
"Cox6b1",0.00963337253587196,0.148206947651311,0.743,0.613,1
"Megf6",0.00963587700468384,0.354561962834272,0.287,0.168,1
"Airn",0.00967567208122141,0.201498623364187,0.257,0.156,1
"Cebpd",0.00968940737562464,0.527646557788228,0.493,0.349,1
"Med21",0.0098053286653135,0.341275398077614,0.301,0.181,1
"Hmgn3",0.00981068661303,0.0721030475272058,0.272,0.178,1
"Usmg5",0.00985203276135527,-0.138969323679657,0.368,0.322,1
"Srp19",0.0098736769954835,0.159950835238909,0.463,0.342,1
"Baz1b",0.00996867315033051,-0.118823922940611,0.265,0.204,1
"B230219D22Rik",0.00998764491832501,-0.109901350270452,0.39,0.322,1
"Zfand6",0.0100114231677344,0.166145377137485,0.346,0.241,1
"Vmp1",0.0100188457509285,0.146830020742414,0.412,0.299,1
"Sparcl1",0.010055097861925,-0.677184349030956,0.581,0.626,1
"Ccdc80",0.0100736252808494,-0.327991998929836,0.706,0.671,1
"Top1",0.0101464384931652,0.046301627715734,0.456,0.354,1
"Rac1",0.0102554295440036,0.238579146608924,0.618,0.48,1
"Cwc22",0.0102669715531004,0.287989779256203,0.529,0.384,1
"Ubn1",0.010296474932081,0.257467238516981,0.257,0.146,1
"Ndufa12",0.010305515514578,0.0276394466938601,0.404,0.322,1
"Creb3l2",0.0103263677577056,-0.180651136070853,0.294,0.236,1
"Rpl35a",0.0103350953055426,0.35277291371976,0.669,0.523,1
"Cdk11b",0.0103715325540265,0.283023300913457,0.478,0.334,1
"Ube2a",0.0103947572065684,0.086752444875756,0.279,0.186,1
"S100a1",0.0104548772830259,0.183212879694034,0.265,0.153,1
"Rpl36al",0.010465073745983,0.00159286612241227,0.471,0.374,1
"Map1lc3b",0.0104773492776204,-0.497112494036034,0.404,0.48,1
"Cnih1",0.0104817484837554,0.0992320832179068,0.353,0.254,1
"P4ha1",0.010487611317595,0.242851584349247,0.375,0.249,1
"Hes1",0.010508743492951,-0.638791293604488,0.235,0.271,1
"Ergic3",0.0105696884497882,-0.0467004121336236,0.419,0.324,1
"Skil",0.0106601707948735,-0.0142879384579375,0.294,0.209,1
"Ankrd11",0.010676986207015,0.287273546974536,0.404,0.271,1
"Nupr1",0.0107286097649084,-0.75358076060615,0.206,0.276,1
"Commd8",0.0107384290945214,0.253132672106251,0.257,0.148,1
"Pnisr",0.0107937763643118,-0.130155364485124,0.61,0.543,1
"Tsc22d4",0.010872055986924,-0.0431085093468915,0.279,0.204,1
"Gpr180",0.0109038417673305,0.0086945150086406,0.265,0.183,1
"Wipi1",0.0109938547276522,-0.11180310042714,0.375,0.294,1
"Tax1bp1",0.0111100184449031,0.297308811209953,0.669,0.528,1
"Sepp1",0.011140455584085,-0.239826673201863,0.478,0.467,1
"Axl",0.0112355003379222,-0.310180880816706,0.301,0.281,1
"Lars",0.0112408161638079,0.349955918506044,0.257,0.143,1
"Supt16",0.0113587283076213,0.239943766223644,0.331,0.209,1
"Gm10263",0.0114108489798695,0.0321759856134239,0.294,0.204,1
"Daam1",0.0116037419721544,0.254334319053097,0.353,0.234,1
"Sf3b1",0.0116541127276706,0.316479267564618,0.588,0.442,1
"Aldh2",0.0116611690207922,-0.0405626262313621,0.316,0.241,1
"Ccar1",0.0117807987278261,0.0851048099730076,0.36,0.266,1
"Luc7l",0.0117979668274878,-0.0154093013069766,0.257,0.171,1
"Rpl3-ps1",0.0118550720646398,-0.0959222487692331,0.331,0.259,1
"Mrps16",0.011868335199995,0.0991534819605995,0.316,0.216,1
"Dynlt3",0.0118898216663982,-0.320552270599428,0.25,0.261,1
"Son",0.0119147735912935,-0.273932249022787,0.647,0.666,1
"Rps9",0.0121055254808324,0.219921823886959,0.963,0.96,1
"Zeb2",0.0121076153073279,0.0901026083414276,0.426,0.324,1
"Rps3",0.0121699350043155,0.248156491373956,0.934,0.879,1
"Postn",0.0122194737892606,0.183040424004765,0.897,0.794,1
"Adh5",0.012263524213765,0.190142322869752,0.279,0.166,1
"Pttg1ip",0.0123357484943323,0.12826243875696,0.397,0.281,1
"Rala",0.0123765885187177,0.0854572829794178,0.316,0.221,1
"Shisa5",0.0124150249478355,-0.352609170358735,0.301,0.349,1
"Dusp11",0.012424377583224,-0.143370103364257,0.265,0.214,1
"Eif3a",0.0124719876724237,0.248060358197013,0.676,0.533,1
"Naa38",0.012515554306177,0.143814881853006,0.287,0.191,1
"Map4k4",0.0125253547027081,0.194648919997073,0.338,0.221,1
"Cfl2",0.0125773654399958,0.274741044697647,0.36,0.234,1
"Cyb5r3",0.0126057694599406,0.314973973751599,0.574,0.427,1
"Cox14",0.0126501917618512,0.0272962752901076,0.353,0.266,1
"Fxr1",0.0126967028539139,0.0393981735229471,0.272,0.181,1
"Dad1",0.0130340538749576,0.261215905808597,0.64,0.5,1
"Brd3",0.0130373479972888,-0.171329814506349,0.36,0.334,1
"Stx4a",0.0130472317226058,0.170606244089963,0.353,0.241,1
"Mif",0.0131397637882232,-0.12628071249979,0.382,0.324,1
"Pcbp1",0.0131530385455406,0.168505859742255,0.507,0.389,1
"Psmd12",0.0132394002723244,0.025785909040916,0.346,0.251,1
"Mprip",0.0132554374892755,0.00367806846899743,0.346,0.271,1
"Rbm8a",0.0133307579491875,0.0678987401337967,0.375,0.279,1
"Cpe",0.0134208648881104,0.434593007446842,0.456,0.319,1
"Ndufv2",0.0134538270604872,0.157171653279205,0.426,0.307,1
"Elf2",0.0135105744892752,-0.0298567714206716,0.257,0.181,1
"Ndufs3",0.0135352430611897,-0.0985490896471083,0.265,0.201,1
"Prdx2",0.0136066580978006,0.270972119142262,0.581,0.437,1
"Srsf10",0.0136779485171102,-0.0889390832052322,0.279,0.219,1
"1110008F13Rik",0.0138009416709789,0.288751452200278,0.316,0.204,1
"Ahnak",0.0138715785698166,-0.375361923116306,0.434,0.482,1
"Cops2",0.0139358449787294,0.264435636052512,0.294,0.178,1
"Dhx9",0.0140076607118373,0.235272896582079,0.301,0.191,1
"Spcs1",0.0140085732479155,-0.191886038803847,0.493,0.457,1
"Clta",0.0140688635384932,0.143306700622019,0.551,0.435,1
"Jkamp",0.0140964674353143,0.142498198765878,0.272,0.183,1
"Cdc5l",0.0141181939158752,0.0294722180963053,0.257,0.173,1
"Bptf",0.0141788229377536,0.135593173282562,0.301,0.209,1
"Aamp",0.0145637029193365,0.0389021019239584,0.287,0.206,1
"Grn",0.0145744145577728,-0.285543263158993,0.338,0.327,1
"Pabpc1",0.0147366560332424,0.255069201016105,0.926,0.912,1
"Klf4",0.0148000322655214,0.0193148165735111,0.471,0.369,1
"Snw1",0.0148042481454414,-0.00569866060609048,0.346,0.259,1
"Glyr1",0.014947404431661,0.0768558019166452,0.265,0.176,1
"Cs",0.015080943173869,0.247808570472341,0.294,0.183,1
"Arl6ip1",0.0151852613619687,0.294616707923338,0.419,0.304,1
"Spop",0.015239838766085,-0.106187698141188,0.382,0.319,1
"Slk",0.0153408370300408,0.355768425287603,0.36,0.231,1
"Lama4",0.0153541335371112,0.576841639951548,0.478,0.379,1
"Gnaq",0.0153680420075321,-0.0234622950452007,0.265,0.191,1
"Zfp91",0.0153969353783841,0.0843244306472806,0.404,0.307,1
"Tmem109",0.015643889758347,0.0595689715794842,0.257,0.168,1
"Flna",0.015675540586006,-0.206500755802289,0.426,0.377,1
"Hnrnpdl",0.0157396231014278,0.27965511702157,0.559,0.425,1
"Ndufa4l2",0.0159939456777394,-0.187208031403961,0.257,0.246,1
"Actr3",0.0162918594387219,0.12532334120174,0.346,0.246,1
"Crip2",0.0163363817668132,-0.12472910750967,0.493,0.503,1
"Nrd1",0.0163832778324697,0.239234618043861,0.272,0.171,1
"Uqcrq",0.0164385619376186,0.0531936561987725,0.632,0.52,1
"Tagln",0.0164627167971607,0.10080442662966,0.544,0.43,1
"Nek7",0.016501246106371,0.0204670444142476,0.301,0.216,1
"Gtf2i",0.0165503489916798,-0.0294060432111554,0.301,0.219,1
"Atp5g3",0.0165511099296075,0.258365845270146,0.529,0.394,1
"Eif1ax",0.0166291237996583,-0.0168141772507053,0.316,0.244,1
"Sh3gl1",0.0166423406162189,0.125689375572862,0.279,0.191,1
"Arid4b",0.0168311870697048,0.137199521925135,0.382,0.266,1
"Ccdc50",0.0169682251187264,0.374429763457321,0.36,0.234,1
"Rps15",0.0170059587581653,-0.298308795889902,0.838,0.864,1
"Esyt2",0.0170642559097927,-0.503611348729428,0.213,0.256,1
"Baz2b",0.0170948677704376,0.233200443253501,0.346,0.226,1
"Ddah1",0.0171431394210219,-0.420691886708316,0.265,0.279,1
"Zmym5",0.0171519828926975,0.185452392339098,0.301,0.198,1
"Dynlrb1",0.0172565422976006,0.155890034909946,0.544,0.412,1
"Eef1g",0.017312139286389,0.0808552107183358,0.676,0.565,1
"Vdac2",0.0173371848952022,0.130722930123769,0.375,0.264,1
"Eif4a2",0.0173392151250833,-0.303445153068159,0.346,0.359,1
"Ppp1cb",0.0176372975487238,0.429350388902589,0.441,0.307,1
"Maged1",0.0177390740442023,0.356253313611988,0.603,0.462,1
"Cetn3",0.0178194234921786,-0.0796053312311262,0.463,0.392,1
"Srpr",0.0178543414757802,-0.0787189599797444,0.382,0.307,1
"Rexo2",0.0178740815515634,0.0571023336468783,0.441,0.357,1
"Twsg1",0.018021725601617,0.193167803040514,0.338,0.231,1
"Cav1",0.0180505382285932,-0.615178373151231,0.184,0.276,1
"Zfp106",0.0181333481098866,0.270451999882031,0.279,0.176,1
"Sbno1",0.0182643891577365,0.0708233502384743,0.294,0.204,1
"Ndufb2",0.0183949216822322,0.0389554961963818,0.419,0.334,1
"Xist",0.0184041574573332,0.461448067999092,0.331,0.274,1
"Psap",0.0184363775989461,-0.207547029485918,0.419,0.382,1
"Ywhab",0.0185379937853001,0.214127556890266,0.75,0.621,1
"Cpne3",0.018542285488088,-0.282653980507379,0.287,0.249,1
"Cox7a2l",0.0185656096136941,0.00851390661265317,0.426,0.342,1
"Tsen34",0.0187616293372787,0.212842801870216,0.331,0.221,1
"Ifnar2",0.0188626738036607,-0.0863477662552808,0.257,0.204,1
"Srsf6",0.0188795265105484,-0.110688234913835,0.346,0.299,1
"Srrm1",0.0189102200639889,0.376165911577482,0.515,0.379,1
"Tmem5",0.0189740993963515,0.207071622677714,0.279,0.181,1
"Taldo1",0.0190741674577764,-0.0487051555652231,0.316,0.249,1
"Rps21",0.0191068105998611,0.300778437493464,0.882,0.784,1
"Dst",0.0192017176209929,-0.156058929598629,0.36,0.302,1
"Syap1",0.0192176413226207,0.125697950417695,0.294,0.198,1
"Ppp2ca",0.0193439598662112,0.0855172959685937,0.279,0.183,1
"Tecr",0.0193956404575385,0.211271241007153,0.294,0.193,1
"Col3a1",0.0195675891336042,0.284387422759125,0.934,0.867,1
"Eif5b",0.0195883514964407,0.0385323821938339,0.566,0.452,1
"Fam114a1",0.0196466038548172,-0.0919274666488981,0.426,0.354,1
"Bnip2",0.0196816295689001,0.316723924246594,0.426,0.309,1
"Hmg20b",0.0196924929985323,-0.0430909768370789,0.382,0.314,1
