"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Myl2",1.97129966247715e-28,3.60828522136643,0.94,0.187,4.92312377707043e-24
"Hba-a1",1.23836078002582e-21,-1.04780424154558,0.94,1,3.09268221203647e-17
"Tnnc1",8.93184194182822e-21,3.03920276183431,0.72,0.099,2.23063820655218e-16
"Actc1",1.7539594999223e-20,3.63813078984825,0.78,0.152,4.38033845510596e-16
"H19",8.1200283795075e-20,2.04574686658154,0.86,0.278,2.0278958874982e-15
"Hbb-bs",3.25909160174246e-19,-1.24713911595572,0.96,1,8.13925536619161e-15
"Rpl13",1.86601829373026e-18,-1.41033941470733,0.78,0.922,4.66019408676196e-14
"Ftl1",8.04438542334129e-18,-1.86851056486555,0.46,0.653,2.00900481562525e-13
"Myl3",2.07347382576049e-17,3.54692519559312,0.76,0.175,5.17829353245424e-13
"Rps27",1.41606239246421e-16,-1.74378721135065,0.48,0.833,3.53647421894013e-12
"mt-Rnr2",3.23637416198247e-16,-0.850010136136801,1,1,8.08252083213503e-12
"Fabp3",1.22515389950449e-15,3.00298358846432,0.66,0.116,3.05969934862251e-11
"Rps18",1.47582881740944e-15,-1.62751349778264,0.48,0.722,3.68573488859833e-11
"Rps16",1.74200827262586e-15,-1.42839061232158,0.62,0.775,4.35049146005583e-11
"Tnni1",1.7621105289119e-15,1.77277129140538,0.28,0,4.40069483490457e-11
"Gm12250",2.08930156442514e-15,1.83107845609821,0.34,0.005,5.21782172699535e-11
"Myh6",2.35123984260379e-15,2.32334696115217,0.62,0.096,5.87198638291871e-11
"Rrm2",4.08783583082268e-15,1.24194832852001,0.4,0.018,1.02089612038966e-10
"Cox7b",6.97646979391858e-15,1.68805290133821,0.92,0.425,1.74230356633323e-10
"Rps6",7.60218167430548e-15,-1.81969996232919,0.36,0.673,1.89856885134105e-10
"Cxcl10",2.75717973290047e-14,1.6164547071752,0.3,0.003,6.88578066494563e-10
"Mb",5.82344580844262e-14,3.10908625346689,0.64,0.137,1.45434735620046e-09
"Top2a",6.05653268040228e-14,1.59465358277145,0.54,0.073,1.51255847160366e-09
"Iigp1",8.80061978709165e-14,3.42570533941208,0.44,0.051,2.19786678562827e-09
"Ube2c",9.10145464697133e-14,1.17160589496414,0.48,0.053,2.27299728353462e-09
"Igtp",9.6349634475342e-14,1.45008845580439,0.36,0.015,2.40623577138719e-09
"Rpl35",1.97073730975634e-13,-1.28371012721052,0.58,0.597,4.92171935738549e-09
"Pfn1",2.23115583385599e-13,-1.67073351286385,0.46,0.706,5.57208857947196e-09
"Serpina3g",2.68178183531652e-13,2.00255286928305,0.34,0.013,6.69748195551947e-09
"Cxcl9",1.29104530229086e-12,2.27713466247601,0.3,0.008,3.22425653794119e-08
"Birc5",1.58574307672156e-12,1.11958153268587,0.4,0.035,3.96023475980443e-08
"Rps23",1.75618424835966e-12,-1.46289318513585,0.5,0.825,4.38589454185342e-08
"Pmpcb",1.95316633316362e-12,0.758011489166306,0.56,0.111,4.87783760044282e-08
"Nppa",2.32639929291322e-12,2.74907287872302,0.4,0.033,5.80994959412146e-08
"Rpl10",2.5142601654618e-12,-1.61867664013908,0.4,0.737,6.2791133372243e-08
"Cenpf",2.79347591843181e-12,0.907748498807583,0.42,0.048,6.97642675869161e-08
"Ckm",2.80781866882872e-12,1.81350073089284,0.38,0.028,7.01224634353285e-08
"Serpina3f",2.81162118857563e-12,1.51425253196372,0.28,0.005,7.02174275634879e-08
"Tnni3",2.96427803153432e-12,2.6876300856153,0.54,0.099,7.4029879559538e-08
"Rps28",3.18097440688027e-12,-1.98313227099785,0.16,0.577,7.94416548374279e-08
"Fau",3.51776041675296e-12,-1.45073348392161,0.48,0.81,8.78525486479885e-08
"Ttn",6.95412487036439e-12,1.58146764609646,0.58,0.116,1.7367231451248e-07
"Tgtp2",1.65892175457184e-11,1.0345319516256,0.28,0.008,4.14299118986771e-07
"Gm20721",3.50077017942984e-11,0.396086934498343,0.46,0.099,8.74282344610809e-07
"Cst3",3.84810951324802e-11,-1.42935528750117,0.7,0.82,9.6102686983856e-07
"Hmgb3",5.23746974047872e-11,0.761894353296179,0.42,0.053,1.30800569298716e-06
"Rpl19",5.60674625677526e-11,-1.4105613441689,0.48,0.729,1.40022881016705e-06
"Gbp4",7.95048612697722e-11,1.84206415547157,0.42,0.056,1.98555440535129e-06
"Mlf1",8.25977041167836e-11,1.12614571126545,0.34,0.025,2.06279506261255e-06
"Pgam2",8.90724348260924e-11,1.39613514247972,0.34,0.025,2.22449498734683e-06
"Cdk1",9.81356553111005e-11,1.2602856639056,0.4,0.046,2.45083985573942e-06
"B2m",1.26044542541142e-10,1.39503700642624,0.88,0.808,3.14783640542248e-06
"Rpl28",1.31062225146644e-10,-1.81611215831118,0.18,0.572,3.27314801081228e-06
"H2-Ab1",1.3117964085411e-10,0.960467132914569,0.26,0.008,3.27608035069053e-06
"Prc1",1.41275598793649e-10,0.994246949112684,0.4,0.053,3.52821680427258e-06
"Idh3a",1.50633676347894e-10,1.13284989006116,0.44,0.063,3.7619254331123e-06
"Ogfr",1.56803913340399e-10,0.614300579528422,0.44,0.076,3.91602093176312e-06
"Rps19-ps11",1.57914788889528e-10,0.605741572971051,0.26,0.008,3.94376393772707e-06
"mt-Rnr1",1.84588207475963e-10,-1.35302611437312,0.8,0.927,4.60990589350471e-06
"Cd274",2.19882301430626e-10,0.739077888239698,0.28,0.013,5.49134059592845e-06
"Nvl",2.2787569151804e-10,0.197205734830542,0.42,0.091,5.69096751997153e-06
"Daxx",2.46504706169762e-10,0.908023462606886,0.38,0.043,6.15620853188363e-06
"Aco2",2.56143001160507e-10,1.29647081380849,0.64,0.18,6.39691531098251e-06
"Nusap1",2.82257010061307e-10,0.890687707154093,0.32,0.025,7.04908656927108e-06
"Gbp10",2.98428317624756e-10,1.32768484059019,0.3,0.018,7.45294880436066e-06
"Tkt",3.19614213486857e-10,0.756967965890418,0.46,0.086,7.98204536762077e-06
"Mest",3.70270905283405e-10,1.64058471790993,0.78,0.43,9.24714558854776e-06
"Gbp2",3.95111205118583e-10,2.81393959156373,0.36,0.086,9.86750723663149e-06
"Cox6a2",4.83466930305595e-10,1.83474069611789,0.4,0.053,1.20741031174519e-05
"Tk1",6.21522689535025e-10,0.570305803710557,0.32,0.03,1.55219076484477e-05
"Ccnb1",7.16589376985441e-10,0.720767285124245,0.28,0.015,1.78961031008344e-05
"Sdhc",9.14011183430756e-10,1.16646051025555,0.64,0.19,2.28265152949997e-05
"Hspa9",9.68022326920053e-10,1.20235815698925,0.58,0.149,2.41753895925014e-05
"Igf2",9.74762907317266e-10,1.33648762556169,0.84,0.511,2.43437288473414e-05
"2810417H13Rik",1.01774939307186e-09,0.975238916616893,0.36,0.041,2.54172733425766e-05
"Ccna2",1.15728164804668e-09,0.869823855758286,0.3,0.023,2.89019518783179e-05
"Tpm1",1.5577916245663e-09,1.50832118088035,0.96,0.6,3.89042880319188e-05
"Rpl36",1.76294371101373e-09,-1.21587697126947,0.5,0.759,4.4027756238857e-05
"H2-Q6",1.79679268202905e-09,0.6075895368483,0.26,0.013,4.48731004409935e-05
"Cenpa",1.90880840415035e-09,1.12669121949552,0.48,0.096,4.76705810852508e-05
"Lmnb1",1.97589837702011e-09,0.793495226829884,0.38,0.053,4.93460860677003e-05
"Ankrd1",2.02409876159426e-09,2.27522983741139,0.38,0.056,5.05498424720551e-05
"Ndufv2",2.13444818552633e-09,1.15392494422965,0.68,0.228,5.33057089853346e-05
"Pfkfb3",2.17566906732067e-09,0.690186613977916,0.28,0.018,5.43351592872664e-05
"Trip4",2.33033154125602e-09,0.501777370214502,0.36,0.051,5.81976999113279e-05
"Gm4342",2.38305070194848e-09,0.450720507903883,0.32,0.035,5.95143082304614e-05
"Rnf114",2.735762205796e-09,0.292111864842083,0.48,0.129,6.83229253275493e-05
"Tpt1",2.87569560929797e-09,-0.795057121432751,0.78,0.861,7.18176221466076e-05
"Cenpq",3.59880071002812e-09,0.786798420856154,0.3,0.025,8.98764489322423e-05
"Slc25a4",3.64668219575445e-09,1.59445953924066,0.86,0.597,9.10722411567717e-05
"Mrpl33",4.02298411604615e-09,0.273816018475809,0.62,0.248,0.000100470005314137
"Dnajc9",4.20559186309036e-09,0.468181166856165,0.34,0.051,0.000105030451188819
"Ccnb2",4.23555392351094e-09,1.12677221953912,0.36,0.046,0.000105778723685762
"H2-Q4",5.20557963330808e-09,0.873821053141779,0.4,0.063,0.000130004145762236
"Slk",5.23446569588384e-09,0.552886586157054,0.72,0.301,0.000130725546289003
"Bub1",5.50853463061457e-09,0.706182049477358,0.26,0.015,0.000137570143864968
"Tpx2",5.79451805321554e-09,0.701400081260775,0.34,0.043,0.000144712293861005
"Rnf213",5.93561066223787e-09,0.530893589832118,0.32,0.038,0.000148235940678729
"Stc1",6.27628841539839e-09,0.705007790014081,0.28,0.02,0.000156744026886159
"Popdc2",6.28361015117797e-09,1.54540513201912,0.28,0.02,0.000156926879915519
"Hmgb1",7.04321325369136e-09,-1.01210436639522,0.54,0.603,0.000175897207797688
"Cyc1",8.27299423813486e-09,1.56784733494369,0.66,0.228,0.00020660975810318
"Sdhd",8.28071564910388e-09,1.1247648892203,0.62,0.197,0.00020680259262072
"Ndufb10",8.35722246693657e-09,1.087303461854,0.74,0.294,0.000208713273889274
"Cenpe",8.4579016146481e-09,0.678402223904362,0.34,0.046,0.000211227634924222
"St7",1.0004512698765e-08,0.259992111402946,0.26,0.023,0.000249852700138957
"Mdh1",1.00610630357139e-08,1.44481211765079,0.66,0.228,0.000251264988253919
"Tnnt2",1.01391568190646e-08,2.42194084306081,0.72,0.304,0.000253215302399318
"Hspa8",1.12555148179543e-08,-1.13390198715365,0.42,0.509,0.000281095227063592
"Sgol2a",1.16705998089727e-08,0.602205871235193,0.26,0.018,0.000291461559629284
"Tubb5",1.19486141658571e-08,1.05360838329891,0.84,0.43,0.000298404690178115
"Pim3",1.2236996542873e-08,0.938889137933752,0.6,0.185,0.000305606751661711
"Rpl9",1.23162770550719e-08,-1.29419907586941,0.46,0.803,0.000307586703173365
"Ppia",1.26798689545258e-08,-1.07828482215621,0.6,0.732,0.000316667047270326
"Pttg1",1.27918351188927e-08,0.725766105045318,0.42,0.089,0.000319463290259227
"Mcam",1.31736935112018e-08,0.667084207957786,0.5,0.134,0.000328999821748755
"Fosl2",1.35453630501474e-08,0.677540590189552,0.44,0.094,0.00033828189681438
"Tsg101",1.3730755811934e-08,0.267082920339922,0.44,0.122,0.00034291189564724
"Slc38a2",1.39370692267123e-08,0.265325941888275,0.48,0.149,0.000348064366867912
"Stom",1.42671637168855e-08,0.872256199420726,0.4,0.068,0.000356308146665497
"Uqcrc1",1.42710757880922e-08,0.308430287366845,0.46,0.139,0.000356405846731814
"Rnf14",1.43984896785639e-08,0.573277127504742,0.44,0.101,0.000359587881232455
"Nt5c3",1.44846418484685e-08,0.506799734544661,0.36,0.061,0.000361739445523653
"Rpl21",1.48588237991272e-08,-1.19503883029627,0.5,0.742,0.000371084265559402
"Socs3",1.51082156526157e-08,1.27704845323937,0.64,0.218,0.000377312577708424
"Tap1",1.57685958949908e-08,0.996560010390647,0.34,0.043,0.000393804913881501
"Hn1",1.66650545289671e-08,0.875459001720735,0.56,0.167,0.000416193071806425
"Il6",1.73796676879853e-08,0.782111726226805,0.28,0.025,0.000434039820839744
"1190002F15Rik",1.744103764729e-08,0.624961726668447,0.3,0.035,0.00043557247420342
"Srsf9",1.90626081364768e-08,0.530216155895659,0.54,0.172,0.000476069575600373
"Phlda1",1.91656645684049e-08,0.734421486724294,0.5,0.137,0.000478643306931345
"Rbp7",1.97389284377594e-08,1.59908091696449,0.68,0.271,0.000492959998804604
"Spc25",2.02196494073121e-08,0.60886919541486,0.32,0.041,0.000504965524298211
"Racgap1",2.0235047512339e-08,0.746285542026984,0.3,0.033,0.000505350076573153
"Mybpc3",2.05522516033644e-08,1.34529122349295,0.28,0.025,0.000513271931542424
"Rtcb",2.21806229446839e-08,0.267600783943611,0.42,0.116,0.000553938877420535
"Frg1",2.26416529958088e-08,0.502374424878238,0.56,0.19,0.000565452641917329
"Ldhb",2.42115332746756e-08,1.0592561436445,0.54,0.154,0.000604658832001749
"Kdm5a",2.42369938152896e-08,0.342504281326386,0.48,0.152,0.000605294683543041
"1110001J03Rik",2.50618868763097e-08,0.918174514731257,0.42,0.086,0.000625895562848959
"Denr",2.54875355403794e-08,-0.248191791217609,0.44,0.182,0.000636525712585435
"1110007C09Rik",2.73857775299273e-08,0.377429315906523,0.4,0.096,0.000683932408032404
"Dda1",2.83660631381115e-08,0.343360233462539,0.4,0.091,0.000708414060811197
"Rps4l",2.88589568783836e-08,0.736319300189246,0.48,0.129,0.000720723589080752
"Irf8",3.01041740048723e-08,0.626376247773793,0.3,0.033,0.00075182164159768
"Mrpl12",3.15101911886497e-08,0.650864379165877,0.44,0.101,0.000786935514745337
"Pfkp",3.15777873585366e-08,0.599063517931475,0.32,0.043,0.000788623661492093
"Rnf115",3.16850100610193e-08,0.577663696382301,0.38,0.066,0.000791301441263897
"Rps10-ps1",3.37798274023148e-08,1.03910293482061,0.5,0.127,0.00084361740954541
"Mlkl",3.38300859419873e-08,0.28374042338212,0.28,0.033,0.000844872566315191
"Eif3d",3.39441948616736e-08,-0.0218097743979406,0.52,0.238,0.000847722322475436
"Trap1",3.45766909952861e-08,0.425950594592046,0.34,0.053,0.000863518280916275
"Magi3",3.68373758933805e-08,0.244304797721434,0.34,0.068,0.000919976625561284
"Mki67",3.73588581568563e-08,1.10521981361276,0.44,0.094,0.000933000123609329
"Ndufa11",3.96570874363691e-08,1.17520376553551,0.76,0.332,0.000990396101635881
"Ppp1r12c",4.52571690460903e-08,0.435140074083373,0.46,0.142,0.00113025253975706
"Hopx",4.81280786655028e-08,1.10457371743832,0.38,0.066,0.00120195063659227
"Rbbp7",5.05928477761469e-08,0.638577241358377,0.6,0.213,0.00126350578036149
"Ndufv1",5.1641928331168e-08,0.726240423978525,0.46,0.116,0.00128970551814259
"Dusp6",5.23822734257891e-08,0.838679443383853,0.58,0.187,0.00130819489653566
"Phf5a",5.40354386195024e-08,0.330498099674438,0.48,0.152,0.00134948104408345
"Lta4h",5.64831538722024e-08,0.675591892189498,0.44,0.111,0.00141061028480438
"Idh2",5.6542244820525e-08,1.16988363994157,0.62,0.213,0.00141208602214779
"Atp5a1",5.72130435064373e-08,1.31305715542842,0.82,0.435,0.00142883854852977
"Cops6",5.79985049242403e-08,0.575566073333471,0.6,0.215,0.00144845466197798
"Polr1d",6.06437866464842e-08,0.0463178636053658,0.54,0.243,0.0015145179277093
"Elf1",6.14762730494053e-08,-0.253920067603287,0.46,0.213,0.00153530844313585
"Cul2",6.27885589924942e-08,0.297024315803886,0.3,0.043,0.00156808147227855
"Cks1b",6.3233279051209e-08,0.868819299196722,0.44,0.099,0.00157918791102489
"Col1a1",6.48457502252155e-08,-1.34817730316155,0.38,0.319,0.00161945776612453
"Tmem70",6.56492679702446e-08,0.470143391228768,0.32,0.051,0.00163952481828889
"Dcbld1",6.56882651112987e-08,0.31539955985572,0.3,0.041,0.00164049873288957
"Pbk",6.62279690065304e-08,0.558395791610367,0.26,0.023,0.00165397729796909
"Sele",6.76274975627329e-08,0.90395097436049,0.28,0.028,0.00168892912413169
"Pcolce",6.7694193989503e-08,-0.616974916805227,0.46,0.281,0.00169059480069385
"Psmc5",6.9725347953778e-08,0.321318622315425,0.54,0.195,0.00174132083979765
"Dkc1",6.97961532274018e-08,0.0515856321547434,0.32,0.078,0.00174308913070113
"Adamts4",7.32825917593508e-08,0.828490029803846,0.3,0.038,0.00183015944659803
"H2afx",7.37921523684661e-08,0.762508422806553,0.38,0.073,0.00184288521325007
"Atp5c1",7.40828371328432e-08,1.17128145246618,0.88,0.499,0.00185014477455563
"Irf1",7.57553482125507e-08,1.28805521472609,0.5,0.134,0.00189191406626024
"Adamts1",7.65181347595018e-08,1.00605383890276,0.68,0.266,0.0019109638974838
"Suz12",7.89745513981879e-08,0.325811458091279,0.38,0.096,0.00197231044661834
"Srsf7",7.93961840592135e-08,0.61505292990897,0.54,0.182,0.0019828403006948
"Suclg2",8.13897262596734e-08,0.0886241112513084,0.28,0.043,0.00203262702360908
"Lsm4",8.15423139673692e-08,0.186750486434037,0.48,0.175,0.00203643774902108
"Sorbs2",8.23101663252709e-08,0.623741237125445,0.34,0.056,0.00205561409380732
"Dysf",8.26610660485851e-08,0.412383938142915,0.42,0.111,0.00206437746349736
"Nos3",8.57875614502246e-08,0.324423517688148,0.38,0.094,0.00214245855965791
"Cox4i1",8.68725542004066e-08,0.969519966648266,0.96,0.762,0.00216955516860095
"Gbas",8.95900803886769e-08,1.21909142560174,0.48,0.122,0.00223742266762682
"Slc25a3",9.13784390917461e-08,1.10343194801085,0.84,0.43,0.00228208513787727
"Ngfrap1",9.21896114096429e-08,0.670136422872792,0.42,0.094,0.00230234335534442
"Pde2a",9.40878760808911e-08,-0.166714241344762,0.38,0.137,0.00234975061724417
"Acadl",9.49046658817718e-08,1.49023457126039,0.58,0.19,0.00237014912573137
"Nudt3",9.75279605226996e-08,0.395516514230766,0.36,0.071,0.0024356632860939
"Atpif1",9.89885232221657e-08,1.10120664286164,0.86,0.511,0.00247213937895037
"Sept10",1.00342964015366e-07,0.525604928425665,0.48,0.144,0.00250596518331974
"Cfl2",1.06403371304854e-07,0.916120930174867,0.64,0.241,0.00265731779496741
"Prkch",1.0755916620603e-07,0.046765902528934,0.36,0.101,0.00268618261682938
"Dcun1d1",1.08062269071259e-07,0.365926302657555,0.32,0.053,0.00269874710778562
"Rcan1",1.08646210077422e-07,0.580305914123135,0.32,0.051,0.00271333045047354
"Phb2",1.10804324988937e-07,1.01362349415923,0.5,0.137,0.00276722721227371
"Ndufa10",1.13918456529082e-07,0.843131102491044,0.56,0.19,0.00284499953335728
"Mgp",1.14643191783363e-07,-3.3720283102913,0.24,0.456,0.00286309907159771
"Ccng2",1.16313863849655e-07,0.108124043156441,0.36,0.099,0.00290482243578128
"Smc2",1.1904951003755e-07,0.989942897479676,0.44,0.101,0.00297314246367778
"Rcn1",1.19998018916694e-07,0.343794138075031,0.46,0.154,0.00299683052442553
"Tapbpl",1.22005334681491e-07,0.285260166733039,0.26,0.028,0.00304696122833555
"Acat1",1.22967462109643e-07,0.868467640063637,0.66,0.256,0.00307098939872621
"Ptma",1.23406739344329e-07,-0.963550227843221,0.72,0.795,0.00308195990838527
"Atf2",1.23956103756513e-07,0.253022848351426,0.4,0.109,0.00309567973521515
"Csrp3",1.36464619673741e-07,1.68412076294281,0.28,0.03,0.00340806741173202
"Slc31a1",1.38853815763365e-07,0.23343866418602,0.32,0.061,0.00346773519487429
"Sf3b5",1.40058719125881e-07,0.669202337454803,0.54,0.187,0.00349782645144976
"Fcf1",1.42335085114811e-07,0.535110712951892,0.42,0.106,0.0035546764156573
"Ppp2r2d",1.42480124913062e-07,0.252077635863559,0.38,0.106,0.00355829863957882
"Wsb1",1.43241627307598e-07,0.496021894322484,0.54,0.197,0.00357731640037994
"Nucks1",1.44776982103788e-07,0.989431070218828,0.62,0.223,0.00361566035105999
"Trafd1",1.45133519857355e-07,0.609531145658321,0.34,0.058,0.00362456452491759
"Abcg2",1.46094215013147e-07,0.198464401781556,0.48,0.172,0.00364855692573835
"Tuba1b",1.48566872483346e-07,1.05220483799167,0.66,0.263,0.00371030907339908
"Psmc6",1.49599488656387e-07,0.564477815394976,0.54,0.19,0.0037360976297046
"Art3",1.51399423301764e-07,0.65113542530455,0.48,0.139,0.00378104919753826
"Dnajc5",1.53099647524106e-07,0.358179535973461,0.48,0.159,0.00382351059726703
"Eif3h",1.53254668711879e-07,0.733174094314032,0.72,0.319,0.00382738209641048
"Pkm",1.5336452483774e-07,0.976262912196658,0.62,0.223,0.00383012564329772
"1500012F01Rik",1.58956910965315e-07,0.806107599807796,0.58,0.205,0.00396978989444777
"Mdh2",1.60732929798876e-07,1.08631660166398,0.7,0.291,0.00401414418879712
"Azin1",1.72069709581868e-07,0.429998292153675,0.44,0.129,0.00429726892709756
"Socs1",1.72101414463995e-07,1.12428451674565,0.32,0.046,0.00429806072482381
"Phip",1.74893827149117e-07,0.106856151080288,0.48,0.185,0.00436779843922206
"Upp1",1.77091671730143e-07,0.502712532666828,0.28,0.035,0.00442268740978859
"Mrpl32",1.78037433288506e-07,-0.0111087591842314,0.34,0.111,0.00444630685894715
"Gadd45g",1.89043115484215e-07,0.700495561428633,0.52,0.162,0.00472116276610279
"Mettl9",1.90659024902093e-07,0.260088885407043,0.46,0.157,0.00476151848790488
"Pdha1",1.91927951887216e-07,0.71771575656166,0.44,0.116,0.00479320867043133
"Copb2",1.9401586537546e-07,0.0216690825434953,0.44,0.187,0.00484535222188673
"Wdr18",1.9666334639803e-07,0.388003493549156,0.3,0.048,0.00491147041294441
"Etfdh",1.99917583069867e-07,1.19943851741714,0.34,0.056,0.00499274171958685
"2010107E04Rik",2.01645206617457e-07,1.22136230491196,0.76,0.359,0.00503588739006437
"Immt",2.10793105841209e-07,0.49645474874737,0.48,0.152,0.00526434702527835
"Golga7",2.12418139553094e-07,0.0435698808942532,0.36,0.099,0.00530493061719897
"Mmadhc",2.16178028653831e-07,0.798196061630516,0.4,0.086,0.00539883008760079
"Gypc",2.16462211082947e-07,0.56277857410206,0.34,0.061,0.00540592725958553
"Lmo2",2.16521543405667e-07,0.346047849249538,0.36,0.084,0.00540740902501312
"Dctpp1",2.24013238219231e-07,1.02409531901493,0.34,0.056,0.00559450661128707
"Rpl17",2.28324405603429e-07,-0.732654997547697,0.66,0.711,0.00570217370554005
"Lamtor2",2.31780434071733e-07,0.0674270857067047,0.5,0.21,0.00578848456050745
"Pkig",2.33880276318735e-07,0.653861974163518,0.48,0.142,0.00584092602078409
"Rnf130",2.47992056937982e-07,0.036206576260807,0.48,0.21,0.00619335362996915
"Ppp1r16b",2.48969528375442e-07,0.466911039616425,0.4,0.101,0.0062177650016483
"Rpl36a",2.49495855188086e-07,-1.01415448265831,0.54,0.661,0.00623090948746727
"Cox5a",2.53818112399807e-07,1.59030370819675,0.76,0.423,0.00633885353907278
"Dhx15",2.54404242357709e-07,0.0498830943082107,0.44,0.175,0.00635349154864141
"Fh1",2.58179765703628e-07,0.964391072175486,0.44,0.111,0.00644778146868241
"Rgs2",2.68744040589785e-07,0.291076050840031,0.34,0.076,0.0067116136696893
"Slc20a1",2.70241273804128e-07,0.516890038920611,0.34,0.068,0.0067490055719843
"Tra2b",2.70244357414083e-07,0.603766276260936,0.52,0.18,0.00674908258205931
"Cox17",2.71849594871234e-07,0.86446551407988,0.62,0.238,0.0067891717823142
"Clca3a1",2.74841828321178e-07,0.608642466974719,0.32,0.051,0.0068638998204931
"Yme1l1",2.78157316685653e-07,-0.0108589883043024,0.44,0.187,0.00694670082690749
"Capzb",2.78847789489196e-07,0.848000720847574,0.8,0.4,0.00696394469470318
"Ap4s1",2.81839504219068e-07,0.530737635272636,0.28,0.035,0.00703865977836699
"Hspd1",2.82572846567326e-07,0.976257503836858,0.5,0.144,0.00705697427017239
"Diap3",2.82617808809105e-07,0.84033723302742,0.3,0.041,0.0070580971571986
"Gtpbp2",2.87617074654677e-07,0.00621150473089327,0.32,0.089,0.0071829488224259
"Acbd3",2.91860140041487e-07,0.182452309253155,0.46,0.162,0.00728891513739609
"Smpx",3.05045722778829e-07,1.21594392229002,0.28,0.033,0.00761821188067848
"Zfp131",3.06926509757467e-07,0.611516387074285,0.34,0.066,0.00766518265468299
"Vti1b",3.15178677919166e-07,0.23303672421149,0.44,0.144,0.00787127230235324
"Kif11",3.15511455453245e-07,0.609166818716728,0.26,0.028,0.00787958308848935
"Tipin",3.15882831725254e-07,0.372675028063675,0.36,0.089,0.0078888578395065
"Senp2",3.18104002546288e-07,0.450579158021524,0.32,0.058,0.007944329359591
"Gm42418",3.3652011773876e-07,-1.02752083602257,0.46,0.471,0.0084042534204078
"Gpi1",3.53364238712296e-07,0.886618993606741,0.5,0.149,0.00882491849760089
"Cul1",3.60554242454976e-07,0.026196283065208,0.4,0.154,0.00900448165107057
"Ehd4",3.64232825939523e-07,0.765572200061227,0.54,0.18,0.00909635059501364
"Gm2000",3.77641328041926e-07,0.288036684131925,0.28,0.043,0.00943121452651907
"Rfk",3.94442022442955e-07,0.56565875550483,0.5,0.165,0.00985079506849037
"Hibadh",4.08588411590313e-07,0.325243927269165,0.4,0.114,0.0102040869910565
"Camta1",4.08712451714252e-07,0.385267947408052,0.48,0.162,0.0102071847691117
"Pin1",4.10373003527236e-07,-0.0423556651267454,0.38,0.137,0.0102486553900892
"Marc2",4.1438397499254e-07,0.231147460782151,0.5,0.2,0.0103488253914637
"Zfp706",4.19502744079622e-07,0.322213947814137,0.56,0.238,0.0104766615306445
"Necap2",4.23820118444987e-07,0.0532731294407602,0.4,0.134,0.0105844836380451
"Nktr",4.39569883490384e-07,0.0144755560051093,0.58,0.301,0.0109778182702889
"Pdcd6ip",4.52296180795828e-07,-0.112429044273347,0.46,0.225,0.011295644819195
"Tuba1c",4.55957213443796e-07,0.699798046598244,0.3,0.046,0.0113870754485454
"Parp9",4.73385274623057e-07,0.372792580994929,0.34,0.068,0.0118223238484362
"Lbr",4.7640640632383e-07,0.422906057643044,0.5,0.177,0.0118977735915313
"Rpl27a",4.97152535087674e-07,-0.83008373258857,0.56,0.646,0.0124158874112796
"Abhd16a",5.00868275456602e-07,-0.131429665629512,0.34,0.132,0.0125086843112532
"Vapa",5.13765939446982e-07,0.429836310610105,0.52,0.192,0.0128307905717489
"Pla2g16",5.21404484134413e-07,0.303199640995688,0.42,0.132,0.0130215555867728
"Kpnb1",5.23583913757101e-07,1.03871565553597,0.52,0.162,0.0130759846621698
"Dnmt1",5.27597905043643e-07,0.576043831077435,0.32,0.053,0.0131762300805599
"Psmd2",5.34339250821155e-07,0.46525529667149,0.48,0.159,0.0133445884500075
"Tfpi",5.35284331133479e-07,0.465920233515758,0.44,0.132,0.0133681908857275
"Igbp1",5.37918064970892e-07,0.200436601265917,0.44,0.154,0.0134339657545831
"Tspo",5.42292343572142e-07,0.311570721733261,0.6,0.271,0.0135432089883707
"Ezh2",5.51123669709163e-07,0.662920046971379,0.42,0.116,0.0137637625273166
"Rpl3",5.55939674743391e-07,-1.27275795441713,0.36,0.706,0.0138840374370414
"Ak2",5.60241611039435e-07,0.260542313912718,0.4,0.124,0.0139914739940989
"Atp1b2",5.63007988453247e-07,0.369132899279762,0.28,0.043,0.0140605615036314
"Brcc3",5.73335670418249e-07,0.217815743904158,0.3,0.063,0.0143184850330254
"Mif",5.80774848252308e-07,0.101979505120323,0.54,0.266,0.0145042710602531
"Slc24a5",5.9171285625365e-07,0.463114344961981,0.28,0.038,0.0147774368720786
"Kank3",6.01066675388022e-07,-0.520040828755452,0.46,0.311,0.0150110391511405
"Mpzl1",6.11016844481613e-07,0.301258349635816,0.54,0.225,0.0152595346740838
"Dusp2",6.1247453417542e-07,0.142429096053035,0.32,0.078,0.0152959390164969
"Rpl31",6.1312955210504e-07,-0.922852462133189,0.56,0.759,0.0153122974342713
"Kcnj8",6.13552449098943e-07,-0.133325036766356,0.4,0.162,0.015322858863797
"Pxn",6.21203038723159e-07,0.295962015463284,0.4,0.122,0.0155139246890722
"Slirp",6.29287990690786e-07,0.45806538978179,0.5,0.18,0.0157158382795117
"Hmgn5",6.31407733521946e-07,1.0264806597394,0.4,0.091,0.0157687767369771
"Trp53i11",6.59727436593931e-07,-0.128303875482129,0.48,0.251,0.0164760330014968
"Arf6",6.61220156461085e-07,0.222441007928361,0.46,0.159,0.0165133121874591
"Tmem47",6.82740070940068e-07,0.435057648326307,0.44,0.139,0.0170507505316573
