"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Serpinh1",0.000484817752583909,0.0833540790342306,0.915,0.863,1
"Serpine1",0.000981470418727903,0.125064352409581,0.283,0.231,1
"S100a6",0.00132561015190345,-0.132044590217073,0.8,0.812,1
"Dpt",0.00200102595954339,0.0716605957696252,0.917,0.874,1
"Postn",0.00235114279163268,0.0193714422382953,0.955,0.944,1
"Loxl2",0.00267228778636437,0.0759080562575636,0.814,0.753,1
"Tmsb4x",0.00350274709581999,0.0330844226097087,0.963,0.93,1
"Rpl41",0.00853969426839485,-0.010749228375309,0.828,0.841,1
"mt-Nd1",0.0125095939507252,0.601152889702429,0.97,0.963,1
"Rps15",0.0189548655512349,-0.0122461218446941,0.859,0.831,1
"Hsp90b1",0.0255982564766706,0.0272693764513354,0.939,0.908,1
"Xist",0.0269710125751657,0.192503480296903,0.348,0.327,1
"Gm15772",0.0274360920058135,0.02109945093438,0.58,0.542,1
