"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mcts1",0.00211703540181113,0.873207742844006,0.368,0.101,1
"Mrgprf",0.00212850886878408,0.251973003673935,0.263,0.051,1
"Fabp3",0.00241266909666769,0.63763484157707,0.395,0.121,1
"Gusb",0.00252288403099346,0.627213148452026,0.395,0.121,1
"Cxcl16",0.00259450950385258,0.136817802896639,0.474,0.202,1
"Nmt1",0.00260903289359032,0.647477806077072,0.395,0.121,1
"Polr2e",0.0026278040358978,0.0861473788181888,0.5,0.242,1
"Ifi27",0.00268907117396993,-1.04413945845034,0.342,0.444,1
"Tmem234",0.00272541947471737,0.61264594361725,0.684,0.364,1
"Brix1",0.00272700781594708,0.285573695984894,0.316,0.081,1
"Ifitm1",0.00277141115991149,0.62030596760555,0.342,0.091,1
"Dtd2",0.00278544389488474,0.663561657192719,0.289,0.061,1
"Cox7c",0.00283745607996988,-1.00250580791045,0.5,0.687,1
"Smarcc1",0.00284550231057428,0.706484109071473,0.579,0.263,1
"Hs6st2",0.0028748964368154,0.218205975875639,0.289,0.071,1
"Fam114a2",0.0029746467817255,0.599952393132038,0.421,0.141,1
"Col14a1",0.00298068297746261,0.662099255897637,0.605,0.293,1
"Psmc5",0.00307994811671401,0.827592029984758,0.553,0.242,1
"Stam2",0.00310925651982056,0.213306464340229,0.368,0.121,1
"Map2k2",0.00312906147924733,0.173326942434728,0.474,0.222,1
"Gap43",0.00321490013997895,0.586439945823081,0.368,0.111,1
"Pgm3",0.00340208968343082,0.250929474073133,0.289,0.071,1
"Thrap3",0.00340689040614565,0.393758323480369,0.526,0.232,1
"Gar1",0.00345132904931733,0.0818563225629835,0.316,0.101,1
"Pin1",0.00351446120573599,0.253002948555395,0.342,0.101,1
"Tmem147",0.00351816389743736,0.198678022464543,0.5,0.232,1
"Ctnnbip1",0.00355411024684282,0.387212358313378,0.316,0.081,1
"Ik",0.00355780221724282,0.799639700205051,0.658,0.343,1
"Ap2m1",0.00360907538666826,0.16926629588443,0.474,0.212,1
"Grb10",0.00365948994102272,0.43806085825896,0.789,0.485,1
"Pdrg1",0.00374525517823568,0.291673144552829,0.368,0.121,1
"Slc43a3",0.00375395594833024,0.622955453322262,0.579,0.273,1
"Gapdh",0.0038002353341794,-1.03569002735547,0.079,0.303,1
"Fam160b1",0.00381761318496568,-0.217818090458449,0.316,0.131,1
"Snrpa1",0.00390683725368062,0.648056620752539,0.395,0.131,1
"Mybbp1a",0.00391341086345163,0.327245842491951,0.395,0.141,1
"Slc39a13",0.00394964459810627,0.984689231103422,0.316,0.081,1
"Rpl18",0.0039905708989592,-0.520992390794219,0.868,0.818,1
"Dhrs4",0.0039994898112405,0.345331449904444,0.474,0.202,1
"Igfbp5",0.00400496664677424,1.17223536954055,0.526,0.535,1
"Angptl7",0.004032471875422,-2.09119036705541,0.184,0.424,1
"Tnrc18",0.0042633424453946,0.571529878924248,0.316,0.081,1
"Ly6e",0.00428959416816891,-0.758448584382284,0.763,0.919,1
"Cyr61",0.00432005257466511,-1.13196795005913,0.395,0.384,1
"Pcmt1",0.00432779730842896,0.614020754922731,0.421,0.152,1
"Prmt1",0.00436223472197439,0.171041349771636,0.316,0.101,1
"Rtcb",0.00437090591909992,0.83012938212052,0.395,0.131,1
"Kars",0.00437556104231405,0.354044792246664,0.342,0.101,1
"Fcf1",0.00442728484319801,0.569359337129879,0.395,0.131,1
"Zc3h15",0.00449140566665145,0.38886589589319,0.605,0.303,1
"Rbmx",0.00457264977661523,0.377180558091753,0.342,0.101,1
"Smarcb1",0.00458651003471961,0.812437963460048,0.395,0.131,1
"Topors",0.00459178735095272,0.283267274709164,0.316,0.091,1
"Stx12",0.00463891065108447,0.218950290208788,0.342,0.111,1
"Lyplal1",0.00473148280802515,0.35974231580905,0.263,0.061,1
"Eid1",0.00479905764876993,0.807551548274857,0.605,0.313,1
"Lman2",0.00490837387758417,0.0104077750228608,0.553,0.293,1
"U2surp",0.00505922567006679,0.487811960044971,0.579,0.283,1
"Sec23ip",0.00506274801761699,0.626166682430109,0.421,0.152,1
"H19",0.00507862919563535,0.749654758825838,0.474,0.192,1
"Mrpl27",0.00515459647429446,0.445832526105358,0.395,0.141,1
"Gm1821",0.00515611672630083,-0.84565105457972,0.447,0.606,1
"Psma2",0.00520373440906907,0.788228136644827,0.684,0.384,1
"Ddx18",0.00525248753905383,0.369807882394512,0.263,0.061,1
"Psen1",0.00532359588620571,0.390695569743028,0.316,0.091,1
"Slc25a28",0.00538211977936516,0.22438438105934,0.342,0.121,1
"Akap8",0.00539240210874462,0.322232676527044,0.368,0.131,1
"Psmg3",0.00550603813654591,0.284729316283755,0.263,0.061,1
"Gm8606",0.00551102460882115,0.166761716984204,0.289,0.081,1
"Ubn2",0.00551519105791094,0.385736913004272,0.316,0.091,1
"Tpst2",0.00553154588245492,0.806409103399623,0.342,0.101,1
"Ndufa10",0.00561285527219845,-0.0662168269631978,0.526,0.293,1
"Rfc1",0.00574582274662569,0.643327796611216,0.395,0.141,1
"Clns1a",0.00578960921123823,0.0875540756366145,0.289,0.091,1
"Arrdc4",0.00581977833764813,0.650531341348688,0.289,0.071,1
"Lsg1",0.00586716178304849,0.533006177244034,0.289,0.071,1
"Rpl14",0.00589705690412,-0.220399580516566,0.974,0.869,1
"Paics",0.00592099426508316,0.368880232040855,0.605,0.313,1
"Hnrnpd",0.00603545523164661,0.652116390320675,0.579,0.283,1
"Gm37376",0.00612755438242934,0.452059676880476,0.526,0.253,1
"Dctn3",0.0061894930796362,-0.116953525937373,0.579,0.364,1
"Nktr",0.00627892866141358,0.652175727711484,0.579,0.283,1
"Smc1a",0.00630719722963026,0.4368962087574,0.658,0.364,1
"Pbrm1",0.00633733648707443,0.489547134535066,0.711,0.414,1
"Stt3b",0.00636720562225508,0.846834921469878,0.368,0.121,1
"Psmg4",0.00646311251879147,0.381740827621391,0.421,0.162,1
"Cntln",0.00647529549116402,-0.030178311774531,0.342,0.131,1
"Ndufb6",0.00659131929252301,-0.0254900738987063,0.684,0.434,1
"Anxa4",0.00662008511981091,0.919045770744329,0.395,0.141,1
"Atp5g1",0.00666699205758591,-1.01728023422586,0.316,0.515,1
"Tcp1",0.00674648681726331,0.649001094458706,0.632,0.333,1
"Rbm26",0.00691236341139303,0.134766543626227,0.395,0.162,1
"2210016L21Rik",0.0069615117322552,0.320373164095354,0.447,0.192,1
"Ift27",0.00697843777081695,0.300376073484452,0.342,0.111,1
"Atp5h",0.00706595509174112,0.0843708385799293,0.816,0.596,1
"Aprt",0.0070799315099723,0.824329303991732,0.658,0.364,1
"Klf7",0.00711221239773921,0.443034600925727,0.263,0.061,1
"Atp5a1",0.00718338944972901,0.709213298102084,0.789,0.596,1
"Tulp4",0.00723160546478647,0.620339841981897,0.316,0.091,1
"Ilf2",0.00725049208810734,0.599135453160941,0.447,0.182,1
"Bccip",0.00725967292930984,0.483676882671297,0.474,0.202,1
"Csnk1d",0.00728494658535008,0.36802393460065,0.368,0.131,1
"Aga",0.00745777350805493,0.615113129226095,0.447,0.182,1
"2700094K13Rik",0.00745974725896189,0.541288865110237,0.447,0.182,1
"Il6ra",0.00748680366998329,0.52087575379288,0.263,0.061,1
"Ifi35",0.00755217283971372,0.514534374601949,0.289,0.081,1
