"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ppia",5.29879906357332e-22,-1.52847682627923,0.667,0.772,1.3233220781368e-17
"Ftl1",1.32150397533648e-21,-1.93832349677593,0.365,0.577,3.30032402800532e-17
"Rps18",2.37272371039782e-21,-1.59485839067397,0.5,0.708,5.92564019434751e-17
"Actc1",3.15400417250408e-21,1.41803209557721,0.625,0.114,7.87681002041169e-17
"Rps29",4.50024418237431e-21,-1.600426533155,0.375,0.79,1.12389098210616e-16
"Rpl19",4.63084763952928e-21,-1.57747618580143,0.49,0.655,1.15650788949604e-16
"Wars",5.26627939050285e-21,2.09819959861517,0.521,0.064,1.31520061498418e-16
"Rps13",5.64358295773896e-21,-1.37940709055129,0.552,0.722,1.40942840786573e-16
"Stat2",6.46984211957787e-21,0.838655376607091,0.49,0.053,1.61577837094338e-16
"Myh7",1.73288094398646e-20,1.43732082901326,0.375,0.011,4.32769686951178e-16
"Gbp3",1.9429095416582e-20,2.06142679716987,0.552,0.078,4.85222228933718e-16
"Tap1",2.49030970682931e-20,1.06311782801482,0.458,0.039,6.21929946183551e-16
"Bst2",2.6550383765672e-20,0.948842124447152,0.542,0.078,6.63069284163894e-16
"Gbp2b",2.73930077674988e-20,0.783500740882475,0.302,0,6.84112975985516e-16
"Nppa",3.4730279654194e-20,1.23290247779682,0.438,0.032,8.67354004083841e-16
"Cox7b",3.57247093466595e-20,1.2273563014897,0.917,0.413,8.92188891223474e-16
"Serpina3g",3.90948821166367e-20,1.88848141451668,0.385,0.014,9.76355585980884e-16
"Fabp3",7.49632930314475e-20,1.44465131599644,0.51,0.064,1.87213328016737e-15
"H2-Eb1",7.86505790980147e-20,1.82025809346719,0.333,0.004,1.96421956239382e-15
"Rpl36a",7.90202198904271e-20,-1.56632919288122,0.427,0.662,1.97345097154353e-15
"Irgm1",1.02917565039377e-19,1.2990728048664,0.562,0.089,2.57026326929339e-15
"H2-DMa",1.43214463256614e-19,0.995434197596232,0.292,0,3.57663800537069e-15
"Rps17",2.31064717444959e-19,-1.50966501015177,0.385,0.737,5.7706102534704e-15
"Irf8",2.6173698519415e-19,0.847467089602607,0.344,0.007,6.53661946823871e-15
"Hbb-bs",3.2961131912385e-19,-3.72716119950417,0.406,0.648,8.23171308379902e-15
"Gbp5",4.29566628443552e-19,1.76010613188024,0.417,0.028,1.07279969787493e-14
"Snx6",5.22720645584645e-19,0.535378764798257,0.74,0.246,1.30544254028309e-14
"Gbp2",6.74718470652845e-19,3.27533247239956,0.521,0.114,1.68504190860842e-14
"Psmb9",6.88062598524045e-19,1.41296629877103,0.583,0.107,1.71836753355395e-14
"Rpl21",7.6141435130349e-19,-1.87563891883116,0.312,0.701,1.90155620094534e-14
"Gbp11",1.07287681102811e-18,1.23938312091622,0.333,0.007,2.6794025478616e-14
"H2-Q4",1.86474644616707e-18,1.20782051763228,0.531,0.082,4.65701777465763e-14
"Rpl34",1.9662023222256e-18,-1.42353339841554,0.469,0.527,4.91039367952622e-14
"Rpl9",2.14652235050354e-18,-1.48229404056756,0.417,0.747,5.36072491814754e-14
"Tnnc1",3.20590828176694e-18,1.29687302199013,0.521,0.082,8.00643534288476e-14
"Csnk2b",3.62505246145132e-18,0.524781769756327,0.594,0.149,9.05320601722852e-14
"Gm8909",3.79897179204681e-18,0.668809191719153,0.365,0.021,9.48755215345771e-14
"Nme2",5.51908029886121e-18,0.814333943821905,0.469,0.06,1.3783351138376e-13
"Rbm8a",6.34949431726887e-18,0.344780889924325,0.708,0.26,1.58572271079473e-13
"Rps16",6.58902030504098e-18,-1.04714814674585,0.698,0.673,1.64554193098093e-13
"Ifi47",6.68704120874229e-18,1.04717010294686,0.323,0.007,1.6700216714713e-13
"Rps28",6.96806189710552e-18,-2.04368355386484,0.188,0.541,1.74020377818313e-13
"Taf1d",1.04017869727889e-17,0.938783762529372,0.615,0.142,2.59774227858431e-13
"Gbp7",1.05643056334583e-17,2.41377779589143,0.719,0.27,2.63832968889987e-13
"Myh6",1.36628094584424e-17,1.34297671900833,0.542,0.103,3.4121500341514e-13
"H2-Ea-ps",1.91367419593608e-17,1.17453217732005,0.26,0,4.77920993693078e-13
"Zbp1",1.91367419593608e-17,0.710409827049927,0.26,0,4.77920993693078e-13
"Lgals9",2.22395360857116e-17,1.3197499585249,0.833,0.352,5.55410174204562e-13
"H2-Q10",2.64310590210819e-17,0.718544757068302,0.333,0.014,6.600892679925e-13
"H2-Q6",2.71270024577776e-17,0.928748533351503,0.354,0.018,6.77469759380537e-13
"Mb",4.7940328716514e-17,1.08816975213603,0.552,0.117,1.19726176936622e-12
"Stat1",6.39956471877618e-17,1.51715497232049,0.573,0.121,1.59822729286716e-12
"Rpl11",6.51130425158386e-17,-1.22092236636943,0.552,0.772,1.62613312379055e-12
"Gm10499",9.04726978664929e-17,0.801776652363764,0.344,0.018,2.25946515651779e-12
"Plxnd1",1.08986851451257e-16,0.452457783422622,0.667,0.228,2.72183762814368e-12
"Tgtp2",1.2046009370226e-16,1.08752295406317,0.333,0.014,3.00837038012024e-12
"F2r",1.66094207177728e-16,0.983383609826555,0.76,0.274,4.14803673005658e-12
"Tnni3",2.28080307109201e-16,0.958305132767981,0.458,0.071,5.69607758974519e-12
"Rpl3",2.41572192431152e-16,-1.59169899944109,0.302,0.726,6.0330239337756e-12
"mt-Rnr1",2.51968495938231e-16,-1.81718997268163,0.854,0.947,6.29266121756138e-12
"H2-Q7",2.62923041458956e-16,0.771797469111633,0.312,0.011,6.56624003739598e-12
"Rpl28",2.76858446968099e-16,-1.96289000421428,0.156,0.569,6.9142628545813e-12
"Naa15",2.91887478581948e-16,0.319371202449768,0.562,0.16,7.28959789010558e-12
"Ppp1ca",3.60079156473301e-16,0.647946441602185,0.458,0.078,8.99261685376422e-12
"Psmd8",3.85792901555449e-16,0.463749833725266,0.677,0.238,9.63479192344579e-12
"Ifi44",7.06159055175443e-16,0.684090484659405,0.365,0.032,1.76356162439515e-11
"Rps8",8.05096179158682e-16,-0.855482682337519,0.812,0.826,2.01064719783089e-11
"Hnrnpdl",9.58591790305627e-16,0.583643515350661,0.781,0.324,2.39398713710927e-11
"Smarca4",9.68995049070314e-16,0.34708572514259,0.552,0.149,2.4199682355482e-11
"Fxr1",1.02334124045273e-15,0.668350925949587,0.646,0.203,2.55569241390665e-11
"Hn1",1.09436353911848e-15,0.926463520312351,0.677,0.214,2.73306350259448e-11
"Nras",1.43544161278985e-15,0.260291853536175,0.594,0.203,3.58487188378137e-11
"H2-D1",1.52089445764727e-15,1.39191642873517,0.99,0.897,3.79828181852829e-11
"Bsg",1.54748726070784e-15,-0.840675448188938,0.781,0.584,3.86469468489176e-11
"Caprin1",1.60149924520031e-15,0.361934876610369,0.635,0.217,3.99958421496327e-11
"Rtp4",1.73578369920697e-15,0.452824229799553,0.385,0.053,4.33494621039948e-11
"Socs1",1.79006092094255e-15,0.85926808564209,0.323,0.018,4.47049814396193e-11
"Atp5a1",2.03398324323037e-15,0.745814222114544,0.844,0.381,5.07966975164354e-11
"Gm1821",2.15502527962595e-15,-1.24600093206545,0.469,0.509,5.38196013333784e-11
"Lap3",2.61462698886484e-15,0.695255868859963,0.448,0.075,6.52976944199105e-11
"Vdac1",2.92627760670039e-15,0.637951147746201,0.552,0.139,7.30808569497357e-11
"Hadh",3.13340790979216e-15,0.287306230291867,0.438,0.096,7.82537291391493e-11
"Isg15",3.48990653006405e-15,0.773885074340541,0.417,0.06,8.71569256818195e-11
"Ndufs4",3.6100635160621e-15,0.495182419323168,0.625,0.203,9.01577262501348e-11
"Ece1",3.70839444611227e-15,-0.0178452191676981,0.958,0.637,9.26134428972079e-11
"Trip11",3.71514556060323e-15,0.466133974333482,0.635,0.221,9.2782045230505e-11
"Cct4",3.95854497213961e-15,0.388709929714276,0.594,0.192,9.88607021342145e-11
"Rpl27a",4.19237666916299e-15,-1.50715618621086,0.396,0.619,1.04700414935676e-10
"Rps2",4.33848684669997e-15,-1.04464296483513,0.635,0.633,1.08349370509485e-10
"Rbms2",4.60416972850568e-15,0.337969451267539,0.5,0.139,1.14984534799701e-10
"Rpl7a",5.08980817309956e-15,-0.861456903485038,0.719,0.676,1.27112869314988e-10
"Top2a",5.19051127250008e-15,1.85056990228738,0.417,0.053,1.29627828519417e-10
"Kdelr1",5.3896025413236e-15,0.184521025345608,0.562,0.199,1.34599933867016e-10
"Vdac2",5.505805911491e-15,0.499405682705756,0.635,0.217,1.37501996833576e-10
"Ndufa10",5.61343402435488e-15,0.666960417135541,0.635,0.199,1.40189901324239e-10
