,gene name,influence score
16420,Rab22a,0.0031564794114668235
16421,1700010B08Rik,0.003031297685603107
16422,Vapb,0.003031297685603107
16423,Stx16,0.0009087015914974126
16424,Npepl1,0.0009271433300811145
16425,Gm10714,0.000871359138466452
16426,Gnas,0.0023843106458731815
16427,Nespas,0.0023843106458731815
16428,Gm20721,0.003002974349783111
16429,Nelfcd,0.005213734257490647
16430,Ctsz,0.0036728940206334757
16431,Tubb1,0.003271587648883111
16432,Atp5e,0.003271587648883111
16433,Prelid3b,0.003271587648883111
16434,Zfp831,0.0007220826359793512
16435,Edn3,0.0004297324404949362
16436,Gm14618,0.00013871627807911019
16437,Gm14616,0.00013871627807911019
16438,Gm14444,0.0
16439,Gm14393,0.0
16440,Gm14399,0.0
16441,Gm14443,0.0
16442,Gm14391,0.0
16443,Gm14440,0.0
16444,Gm4631,0.0
16445,Zfp968,0.0
16446,Gm4724,0.0
16447,Zfp965,0.0
16448,Gm11007,0.0
16449,Zfp969,0.0
16450,Gm2007,0.0
16451,Gm14288,0.0
16452,Gm6710,0.0
16453,Zfp966,0.0
16454,Gm2026,0.0
16455,Gm11008,0.0
16456,Gm2004,0.0
16457,2210418O10Rik,0.0
16458,Gm11009,0.0
16459,Gm14435,0.0
16460,Gm14434,0.0
16461,Zfp967,0.0
16462,Gm14308,0.0
16463,Zfp973,0.0
16464,Gm14305,0.0
16465,Gm14295,0.0
16466,Gm14408,0.0
16467,Gm14296,0.0
16468,Gm14419,4.060261730854117e-05
16469,Gm14401,4.060261730854117e-05
16470,Gm14410,0.0
16471,Gm14409,7.081318301124911e-05
16472,Gm14412,7.081318301124911e-05
16473,Gm14418,7.081318301124911e-05
16474,Zfp970,0.0
16475,Gm14403,0.0
16476,Gm14406,0.0
16477,Gm14322,0.0
16478,Gm14325,0.0
16479,Gm14327,0.0
16480,Zfp972,2.194578564750781e-05
16481,Gm14326,0.0001617232516152393
16482,Zfp971,0.00018815671262503166
16483,Gm26869,0.00018815671262503166
16484,Zfp931,0.00029330327190773474
16485,Phactr3,0.0005561556318555759
16486,Sycp2,0.0012232329785279588
16487,Ppp1r3d,0.002006024368922956
16488,Fam217b,0.002006024368922956
16489,Cdh26,0.0016379112883388638
16490,4930591A17Rik,2.2046930566198556e-05
16491,Cdh4,2.2046930566198556e-05
16492,Taf4,0.0018215062487206932
16493,Lsm14b,0.005186275108673875
16494,Psma7,0.005292356547022604
16495,Ss18l1,0.005292356547022604
16496,Mtg2,0.004969658595271186
16497,Gm17180,0.005707198215266453
16498,Hrh3,0.005685400299618495
16499,Osbpl2,0.006982530579815172
16500,Adrm1,0.006992039294836593
16501,Lama5,0.00805919052532424
16502,Rps21,0.007587742945178783
16503,Cables2,0.008153320714315947
16504,Rbbp8nl,0.007182082474294418
16505,Gata5os,0.01564918904314139
16506,Gata5,0.01564918904314139
16507,B230312C02Rik,0.013350090396497764
16508,Slco4a1,0.012120902938038806
16509,Ntsr1,0.002293365463108328
16510,Mrgbp,0.0015015959001231823
16511,Ogfr,0.0015015959001231823
16512,Col9a3,0.0018918152862088026
16513,Tcfl5,0.0051748066530647695
16514,Dido1,0.004950890217603727
16515,Gid8,0.0037940345471770467
16516,Slc17a9,0.0038619607708074064
16517,Bhlhe23,0.0037583431644316787
16518,Gm14340,0.0007524554818404357
16519,Gm14344,0.0007096990541241357
16520,Gm14339,0.0007096990541241357
16521,Gm14342,0.0022436021052400557
16522,Gm27032,0.0022436021052400557
16523,Ythdf1,0.0022436021052400557
16524,Birc7,0.002175675881609696
16525,Nkain4,0.002175675881609696
16526,Gm14341,0.002175675881609696
16527,Arfgap1,0.002175675881609696
16528,Col20a1,0.002263387262611685
16529,Chrna4,0.0016466635971645947
16530,Kcnq2,0.0028209586587921473
16531,Eef1a2,0.003399489859817741
16532,Ppdpf,0.0033799177007848846
16533,Ptk6,0.004399971841634803
16534,Srms,0.004399971841634803
16535,Fndc11,0.005064250352137585
16536,Helz2,0.00569585677102214
16537,Gmeb2,0.004391412879419491
16538,Stmn3,0.006474618460628584
16539,Rtel1,0.0061093978431715065
16540,Arfrp1,0.005996319642548816
16541,Zgpat,0.0061899046803711106
16542,Lime1,0.006670463985196546
16543,Zbtb46,0.006791373903130006
16544,Abhd16b,0.005006850358950268
16545,Tpd52l2,0.00564606804516257
16546,Dnajc5,0.006319247322859829
16547,Uckl1,0.006404334513577306
16548,Uckl1os,0.005938976542774437
16549,Zfp512b,0.006050573058176704
16550,Prpf6,0.005823558931430757
16551,Samd10,0.005649933591780827
16552,Gm29797,0.0041696261660237495
16553,Sox18,0.004052304565972579
16554,Tcea2,0.003021019147818489
16555,Rgs19,0.003021019147818489
16556,Lkaaear1,0.0020351358151567394
16557,Oprl1,0.0012704279864415228
16558,Myt1,0.0011730100176430356
16559,Pcmtd2,0.0009910956457048373
16560,Polr3k,0.0009910956457048373
16561,Gm14496,0.0004789368587053986
16562,Hnf4g,0.0
16563,1110015O18Rik,0.0
16564,Gm17308,0.0
16565,Zfhx4,0.000147866936289129
16566,2700069I18Rik,0.000147866936289129
16567,4930555M17Rik,0.0018536061340601164
16568,Pex2,0.0018536061340601164
16569,Gm8797,0.0
16570,Gm37350,0.0
16571,1700008P02Rik,0.000128897089560689
16572,Pkia,0.00044317066291717574
16573,Zc2hc1a,0.0002600985762023281
16574,Il7,0.00011814946705074042
16575,Gm16685,0.00011814946705074042
16576,1700010I02Rik,0.0
16577,Stmn2,0.000547690188381675
16578,Gm32496,0.0015803433607876035
16579,Hey1,0.0016986466153861707
16580,C230057A21Rik,0.0016122307316108109
16581,Mrps28,0.0017614237650710666
16582,Tpd52,0.0017845543399058177
16583,4930539M17Rik,0.0021403038481029174
16584,Zbtb10,0.0015174575669622634
16585,C030034L19Rik,0.0023141213713989786
16586,Zfp704,0.002406676527372338
16587,Pag1,0.00142343455675891
16588,Gm16337,0.0005052523912918942
16589,Fabp5,0.0006600600905632996
16590,Gm38335,0.0006600600905632996
16591,Gm9833,0.0008200433929601087
16592,Pmp2,0.0010548192954873902
16593,Fabp9,0.0010385292351092774
16594,Gm37389,0.0010385292351092774
16595,Fabp4,0.0012284834050074645
16596,Fabp12,0.001697458601796163
16597,Impa1,0.0016569109364394348
16598,Slc10a5,0.0015819362551764355
16599,Gm38303,0.0015819362551764355
16600,Zfand1,0.002252186889220673
16601,Chmp4c,0.002252186889220673
16602,Snx16,0.0018608316446967624
16603,Gm10745,0.0
16604,Ralyl,0.0
16605,Gm2464,0.0
16606,Slc7a12,0.0011577644511209593
16607,Lrrcc1,0.0020776056850567077
16608,E2f5,0.002146408195735767
16609,1810022K09Rik,0.0022035996603181882
16610,Car13,0.0013312497792224822
16611,Car1,5.7191464582421485e-05
16612,Car3,0.0003559143147595199
16613,Car2,0.0003559143147595199
16614,A930001A20Rik,0.00041548219235604115
16615,Gm33819,9.167958032503022e-05
16616,Gm9733,0.0
16617,Sirpb1a,0.0
16618,Gm37468,0.0
16619,Sirpb1b,0.0
16620,Sirpb1c,0.0
16621,Gm5150,0.0
16622,Ythdf3,0.0016952368383139538
16623,Gm30340,0.0
16624,Mir124-2hg,0.00012179057404107587
16625,Cypt12,0.0
16626,Bhlhe22,0.00011067412999805593
16627,Cyp7b1,2.203833383525147e-05
16628,Gm30667,9.693315539292891e-05
16629,4930433B08Rik,9.693315539292891e-05
16630,Armc1,0.0010335876590263206
16631,Mtfr1,0.001160046662907397
16632,Gm16093,0.001160046662907397
16633,Pde7a,0.001160046662907397
16634,Dnajc5b,0.0007098433695017737
16635,1700064H15Rik,0.0046818139519772565
16636,Trim55,0.0046818139519772565
16637,Crh,0.004060900068197294
16638,4632415L05Rik,0.0008116428184051718
16639,Cp,0.0010322320744383428
16640,Hps3,0.0013292539267114288
16641,Hltf,0.0016440591011785465
16642,Gyg,0.0015166845148666217
16643,Cpa3,0.0005931733899074176
16644,Cpb1,0.000497379992236295
16645,Gm43525,1.894520040638958e-05
16646,Agtr1b,1.894520040638958e-05
16647,Gm31466,1.8088666553835337e-05
16648,Gm29137,0.00017073022828141063
16649,Gm31693,0.00010420929889671236
16650,Gm43674,0.0018364268087176531
16651,Gm43672,0.0009526822760189435
16652,Tbl1xr1,0.0009526822760189435
16653,Gm38324,0.0001369547812748444
16654,Gm37021,0.0
16655,4930412E21Rik,0.0
16656,Naaladl2,0.0
16657,Nlgn1,6.570218492077424e-05
16658,A830092H15Rik,0.0
16659,Spata16,0.0
16660,Ect2,0.003506312368257893
16661,1700125G22Rik,0.003998807235434223
16662,Nceh1,0.004165787027837552
16663,Tnfsf10,0.0011658732905678922
16664,Ghsr,0.000986771288454764
16665,Fndc3b,0.004001285894172482
16666,Tmem212,0.0015662183152647495
16667,Pld1,0.0016162706402986999
16668,Gm42196,0.002641128925078804
16669,Tnik,0.0022171126752024524
16670,Slc2a2,0.001060440616153826
16671,1700112D23Rik,0.0012772844767217498
16672,Eif5a2,0.0012772844767217498
16673,Gm32950,0.0012772844767217498
16674,Rpl22l1,0.0012772844767217498
16675,Gm33051,0.0012772844767217498
16676,Gm37867,0.0012772844767217498
16677,Gm1527,0.0003924335054077798
16678,Egfem1,0.00018309282113259008
16679,Mannr,0.0001142774306707108
16680,Gm33206,0.0001142774306707108
16681,Mecom,0.00029015566203773285
16682,Mecomos,0.00040956261021327155
16683,Gm38258,0.0022789668606196197
16684,Actrt3,0.0022028008501518556
16685,Mynn,0.0022028008501518556
16686,Lrriq4,0.0020033018222657406
16687,Lrrc34,0.0019404967895375927
16688,Gm15462,0.0019404967895375927
16689,Lrrc31,0.001330098287029448
16690,Samd7,0.0013808687808695012
16691,Sec62,0.001424086465030117
16692,4933429H19Rik,0.001424086465030117
16693,Gpr160,0.0013956871852767168
16694,Phc3,0.0006016635410665785
16695,Prkci,0.0008449555014724724
16696,Skil,0.0022906759181266613
16697,Cldn11,0.0021142520176276316
16698,Slc7a14,0.0
16699,Gm15496,0.0001364519514037848
16700,Gm38025,0.0001364519514037848
16701,Kcnmb2,0.0
16702,Zmat3,0.0027838663513718984
16703,Pik3ca,0.0028206066722007745
16704,Kcnmb3,0.004639207162472072
16705,Zfp639,0.0027296983195663153
16706,Gm37592,0.0027296983195663153
16707,Mfn1,0.0023746609548121233
16708,Gnb4,0.0025828665582528073
16709,Gm37640,0.004490347429541869
16710,Actl6a,0.004218835647114513
16711,Mrpl47,0.004892437881905138
16712,Ndufb5,0.005018091898893682
16713,Usp13,0.0026267754774927077
16714,Gm37459,0.0009861313597028186
16715,Pex5l,0.0007488216842604915
16716,4930419G24Rik,0.0006272130257240038
16717,Gm43666,0.0020621581952057436
16718,Ttc14,0.0020621581952057436
16719,Ccdc39,0.0020621581952057436
16720,Gm43140,0.0020621581952057436
16721,4930431L21Rik,0.0017743567151472077
16722,Gm43077,0.0007117942097778646
16723,Fxr1,0.0007117942097778646
16724,Dnajc19,0.0007117942097778646
16725,Gm38505,0.0
16726,Gm34599,0.00014430931635687095
16727,Gm20515,0.00014430931635687095
16728,Gm29135,0.00014430931635687095
16729,Gm42695,0.00023317692765249877
16730,Gm42205,0.00023317692765249877
16731,Sox2,0.00023317692765249877
16732,Gm3143,0.00028893152082092895
16733,Gm38509,5.5754593168430175e-05
16734,Gm21388,5.5754593168430175e-05
16735,1700017M07Rik,6.764536429514325e-05
16736,Gm6639,0.00023414188829375089
16737,Atp11b,0.0006117298756063431
16738,Dcun1d1,0.0016124705651132058
16739,Gm15952,0.0016124705651132058
16740,Mccc1,0.00176433592338126
16741,Mccc1os,0.002041228365395859
16742,Ccdc144b,0.001274488493647646
16743,Acad9,0.0013312305618519162
16744,Gm43079,0.0013312305618519162
16745,D3Ertd254e,0.0010526879632865812
16746,Gm43255,0.000623930163003928
16747,Qrfpr,0.000623930163003928
16748,Gm42208,0.00010751368408033555
16749,Anxa5,0.002430143091573157
16750,1810062G17Rik,0.0027025540411039065
16751,Gm11548,0.0027025540411039065
16752,Gm11549,0.002458593176666567
16753,Exosc9,0.0018490939674359178
16754,Ccna2,0.0018490939674359178
16755,Bbs7,0.0014480965768757196
16756,Trpc3,0.0012597396982487606
16757,4932438A13Rik,0.0005600554911076904
16758,Gm12531,2.8193916562288644e-05
16759,Adad1,2.8193916562288644e-05
16760,Il2,0.0007299862863914358
16761,Gm12532,0.0008033500004539148
16762,Gm12534,0.0017386313630957492
16763,Il21,0.0017588828049984128
16764,Cetn4,0.0017334666189385065
16765,Bbs12,0.0017334666189385065
16766,Fgf2,0.003488385205064831
16767,Fgf2os,0.003488385205064831
16768,Nudt6,0.0034150214910023523
16769,Spata5,0.002451546211798229
16770,4930594O21Rik,0.0020596417394659573
16771,Spry1,0.0023062664995299304
16772,Gm5148,0.0026070607833547504
16773,Gm42921,0.0016408353873721773
16774,Gm20755,0.003243237258073057
16775,Gm43821,0.001199456882124845
16776,5430434I15Rik,0.002799482507904972
16777,Gm42920,0.0017129089376207828
16778,Gm36823,0.0015927169759094202
16779,Ankrd50,0.0015525619696337095
16780,Gm43538,3.153105423001127e-05
16781,Fat4,0.00038088101238095614
16782,C230034O21Rik,0.00038088101238095614
16783,Gm43539,0.00016352655557960862
16784,1700017G19Rik,0.0012284324404516237
16785,Intu,0.0012036080923128751
16786,Slc25a31,0.0016696348020105612
16787,Hspa4l,0.0016696348020105612
16788,Plk4,0.0032390742090105894
16789,Mfsd8,0.0032390742090105894
16790,Abhd18,0.002312923695665468
16791,1700034I23Rik,0.0025098215120866537
16792,Larp1b,0.0017976605348041033
16793,Pgrmc2,0.001174271071073988
16794,Gm40038,0.0025316709722805818
16795,Gm16508,0.001418021830764331
16796,1700052H01Rik,0.0008734684423228064
16797,Gm40040,0.002111780190355102
16798,Platr4,0.0025890963470974132
16799,2400006E01Rik,0.004609868889528936
16800,Jade1,0.004609868889528936
16801,Gm31266,0.004609868889528936
16802,Sclt1,0.004513594042398354
16803,D3Ertd751e,0.0002779434771555992
16804,Pcdh10,0.0
16805,1700027H10Rik,0.0
16806,Pabpc4l,8.200884090564512e-05
16807,1700018B24Rik,0.0
16808,Gm37190,0.0
16809,Gm31415,2.0351862275734547e-05
16810,Gm20557,0.0
16811,Pcdh18,0.000362356729898042
16812,Gm37854,0.000299339858590816
16813,Slc7a11,0.0001588004957844889
16814,Gm29230,0.0005192453804241364
16815,Gm38246,0.001356862087794237
16816,Noct,0.006530058579115525
16817,Elf2,0.00667041235551022
16818,Gm5103,0.0028484980030943283
16819,Mgarp,0.003663962987067175
16820,Ndufc1,0.0034927440160217116
16821,Naa15,0.003595123594604333
16822,Rab33b,0.004000722423655392
16823,Setd7,0.003059453182468096
16824,Mgst2,0.0030586923837330813
16825,Maml3,0.004601816604501276
16826,Gm37229,0.004241432923965519
16827,Gm20089,0.0035431437708314723
16828,Gm30074,0.007908847672944001
16829,Gm37170,0.0075316979772460735
16830,Gm37202,0.0031619799668725123
16831,Foxo1,0.0031364252477540625
16832,Gm20402,0.0031364252477540625
16833,Gm30173,0.00020629888554097957
16834,Gm2447,0.0003176516683309001
16835,Gm30292,0.0005158825206800509
16836,Gm20750,0.0012498781646958976
16837,Cog6,0.002174704563427163
16838,Lhfp,0.0018514344943564177
16839,Gm42901,0.0018514344943564177
16840,Gm43803,0.001797016678051359
16841,Gm16206,0.001276068461041955
16842,Nhlrc3,0.001276068461041955
16843,Proser1,0.001276068461041955
16844,Stoml3,0.001276068461041955
16845,Frem2,0.001276068461041955
16846,Gm30735,0.0019184453724751833
16847,C820005J03Rik,0.00021864862563338432
16848,Gm10985,0.0013816323737670317
16849,Ufm1,0.0013816323737670317
16850,Gm31026,0.0013816323737670317
16851,Trpc4,7.542517413645285e-05
16852,Postn,0.0009991594979522594
16853,Gm26678,0.0019707845166671155
16854,Supt20,0.0018191825777334905
16855,Gm21958,0.002529790080718377
16856,Exosc8,0.002510259923047863
16857,Alg5,0.002510259923047863
16858,Smad9,0.002510259923047863
16859,Rfxap,0.0009385436649439003
16860,Sertm1,0.0002298614789192538
16861,Ccna1,0.0011093691392986503
16862,4931419H13Rik,0.0011093691392986503
16863,Spg20,0.0008795076603793967
16864,Ccdc169,0.0008795076603793967
16865,Sohlh2,0.0007853848227203912
16866,Dclk1,0.00022392067131684796
16867,Gm42609,0.001070008332494173
16868,Gm21954,0.0010996038886342413
16869,Gm43549,0.0003305399448387376
16870,Nbea,0.00028521882106332026
16871,Mab21l1,0.0010286691824090222
16872,Gm43376,0.0007995944509707818
16873,Tm4sf1,0.0004910731148054993
16874,Tm4sf4,0.0026322747871944203
16875,Wwtr1,0.0035777020367964286
16876,Gm26671,0.0024228134302538337
16877,Commd2,0.002543832096446441
16878,Ankub1,0.001274589870084826
16879,Rnf13,0.001188288306084033
16880,Pfn2,0.0008753245799194293
16881,Gm40055,0.0
16882,4921539H07Rik,0.0010251674996692606
16883,1700007F19Rik,0.0011160242199240243
16884,Tsc22d2,0.002557921126420955
16885,Eif2a,0.0010716389584844543
16886,Serp1,0.0010716389584844543
16887,Selenot,0.0011958828877009107
16888,Erich6,0.0015044119117906519
16889,Siah2,0.0010541846197888952
16890,4930593A02Rik,0.0012186790904158938
16891,Mindy4b-ps,0.00044217311253182676
16892,Clrn1,0.0003366359196447521
16893,Med12l,0.0010131481513440815
16894,Gm43570,0.0010131481513440815
16895,Gpr171,0.0010917338700111153
16896,P2ry14,0.0007460575914781944
16897,Gpr87,0.0005720120315824587
16898,P2ry13,0.0005720120315824587
16899,P2ry12,0.0005048814650280306
16900,Igsf10,0.00021268592453898587
16901,Gm38186,0.00021268592453898587
16902,Gm5538,0.0
16903,Gm8298,0.0
16904,C130079G13Rik,0.0
16905,Aadacl2,2.3291298932450104e-05
16906,Aadac,2.3291298932450104e-05
16907,Sucnr1,2.3291298932450104e-05
16908,Mbnl1,0.0019890611299517445
16909,Gm38326,0.00011688568951897732
16910,P2ry1,0.000546223687856078
16911,Gm37035,0.000546223687856078
16912,Rap2b,0.0011165920705114962
16913,Gm37696,0.0011165920705114962
16914,B430305J03Rik,0.0011165920705114962
16915,Arhgef26,3.1465050228931716e-05
16916,9330121J05Rik,3.1465050228931716e-05
16917,Dhx36,0.0010100490111212333
16918,Gpr149,0.0009785839608923016
16919,Mme,0.0003000296666105329
16920,Gm34240,0.00034881553119031877
16921,Gm34302,0.0004195847490631088
16922,Plch1,0.0
16923,E130311K13Rik,0.001845077100983889
16924,Gm26850,0.001845077100983889
16925,Slc33a1,0.001845077100983889
16926,Gmps,0.001845077100983889
16927,Vmn2r1,0.0
16928,Vmn2r2,0.0
16929,Vmn2r3,0.0
16930,Vmn2r4,0.0
16931,Vmn2r5,0.0
16932,Vmn2r6,0.0
16933,Vmn2r7,0.0
16934,Kcnab1,0.0
16935,A330015K06Rik,0.0006465955690446752
16936,A730090N16Rik,0.0006465955690446752
16937,Ssr3,0.0007036191831568749
16938,Tiparp,0.0014293740046396487
16939,Lekr1,0.002245301469708419
16940,Gm37359,0.004857554418886969
16941,Ccnl1,0.005523968359230395
16942,Gm37305,0.005523968359230395
16943,Veph1,2.286524774969835e-05
16944,Ptx3,0.0004312491036514582
16945,Shox2,0.0007249762232732365
16946,Rsrc1,0.0007249762232732365
16947,Mlf1,0.001058091269206483
16948,Gm17402,0.001058091269206483
16949,Gfm1,0.0011460403883266216
16950,Lxn,0.0011615740785950316
16951,Rarres1,0.0011605158883838933
16952,Gm35299,0.0008713784042881003
16953,4930402C01Rik,0.0006493723853877761
16954,Mfsd1,0.0006493723853877761
16955,Iqcj,0.0
16956,Gm21949,0.0
16957,Schip1,0.0006004462733925247
16958,Il12a,0.0012102116578008005
16959,4930535E02Rik,0.0006080451182219284
16960,Gm35584,0.0006080451182219284
16961,1110032F04Rik,0.00032769103339645267
16962,Ift80,0.0013740196432077546
16963,Smc4,0.0015329441628316523
16964,Trim59,0.0035539715732369726
16965,Kpna4,0.002656399627037433
16966,Gm1647,0.002656399627037433
16967,Arl14,0.003300590325306982
16968,Ppm1l,0.0013392179248214878
16969,B3galnt1,0.0007728503861175455
16970,Nmd3,0.0008107471290398572
16971,Sptssb,7.69176260676863e-05
16972,Otol1,7.69176260676863e-05
16973,Gm6634,0.00021863193532048467
16974,Sis,0.0
16975,Slitrk3,0.0
16976,Gm20754,0.0
16977,Gm38353,0.00015178333709408315
16978,4930509J09Rik,0.00015178333709408315
16979,Bche,0.0
16980,Gm20356,0.0
16981,Zbbx,0.0
16982,Serpini2,1.1357509685617474e-05
16983,Wdr49,0.0
16984,Pdcd10,0.0020399201416194373
16985,Serpini1,0.0020399201416194373
16986,Platr10,0.002179572889323118
16987,Gm29133,0.00016824646531236003
16988,Golim4,0.0009458202586299887
16989,Gm37256,0.0009172265410213095
16990,Fstl5,0.0
16991,Rapgef2,0.003082963103498223
16992,4921511C10Rik,0.004574807352869353
16993,6430573P05Rik,0.0026920171413923333
16994,Gm17359,0.0017510135805884983
16995,Fnip2,0.0016759423499818748
16996,4930589L23Rik,0.0031333886329758
16997,Ppid,0.002967627728954088
16998,Etfdh,0.0023861824987432643
16999,4930579G24Rik,0.0023861824987432643
17000,Rxfp1,0.00158559364673374
17001,Tmem144,0.002179208570878622
17002,Fam198b,0.002707765411366113
17003,Gm36569,0.00281240405429804
17004,A330069K06Rik,0.001801670769429584
17005,Gm37892,0.0
17006,Gm37971,0.0
17007,Gria2,0.0001462154105372302
17008,Glrb,0.0001462154105372302
17009,Gm42468,0.0004935547812530188
17010,Gm42476,0.0004935547812530188
17011,Pdgfc,0.0004935547812530188
17012,Gm16000,0.0004935547812530188
17013,Gm43346,0.0
17014,A830029E22Rik,0.0
17015,Ctso,0.0006692476343698611
17016,Tdo2,0.0007318303811260122
17017,Asic5,0.0009415809085839067
17018,Gucy1b1,0.0004190966649439364
17019,Gucy1a1,0.00040025093168812265
17020,Map9,0.0015852594197056894
17021,Npy2r,0.0
17022,Gm30043,0.0
17023,Gm43348,0.0004143004621656425
17024,Rbm46,0.0004143004621656425
17025,Rbm46os,0.0004143004621656425
17026,Lrat,0.0004143004621656425
17027,Gm30097,0.00048114445075899857
17028,Fgg,0.0003902518253579162
17029,Fga,0.0003902518253579162
17030,Fgb,0.0005049305787204496
17031,Plrg1,0.0005049305787204496
17032,Dchs2,0.0006125514680985621
17033,Gm10710,0.0006125514680985621
17034,Gm38096,0.0005854134185699436
17035,1700028M03Rik,4.459033079485528e-05
17036,Sfrp2,0.0008246268965514083
17037,Gm26771,0.0008246268965514083
17038,Tlr2,0.001013418161367692
17039,Tmem131l,0.0019437505123028904
17040,Mnd1,0.0014176231630355048
17041,Gm6525,0.0012342960702830883
17042,Trim2,0.0012265399291584004
17043,4930565D16Rik,0.0017965514575370445
17044,Fhdc1,0.0015773946079615997
17045,Arfip1,0.004864518527722634
17046,Tigd4,0.004864518527722634
17047,Tmem154,0.004631366477932867
17048,Fbxw7,0.00255080470026049
17049,1700036G14Rik,0.0008018487677927072
17050,Gm42813,0.0008514550563221718
17051,Gm45790,0.0010225247523706171
17052,Gm42812,0.0015362998677228084
17053,Gatb,0.0015362998677228084
17054,Fam160a1,0.00031269111606647997
17055,Gm37240,0.0047104319617095195
17056,Glt28d2,0.0047104319617095195
17057,Sh3d19,0.0029892533697503353
17058,Prss48,0.0009156946026137914
17059,Rps3a1,0.0016878583544876462
17060,Gm37933,0.0016878583544876462
17061,Lrba,0.0016418562058952298
17062,Mab21l2,0.00033928696714941736
17063,Gm37876,0.0011470647041826089
17064,Dclk2,0.0009770050797386443
17065,Cd1d1,0.0011260170192510387
17066,Gm37855,0.0008835612086252812
17067,Kirrel,0.0008835612086252812
17068,Fcrls,0.00042409837647950776
17069,Cd5l,1.756155572627916e-05
17070,Fcrl1,1.756155572627916e-05
17071,Fcrl5,0.0014211509960682536
17072,Etv3,0.0031695303131537684
17073,Arhgef11,0.0026476787930492527
17074,Lrrc71,0.0007727292181083594
17075,Pear1,0.0009975861581550487
17076,Ntrk1,0.0025507022440528814
17077,Insrr,0.0025507022440528814
17078,Sh2d2a,0.005762391102982649
17079,Prcc,0.005758217847427059
17080,Hdgf,0.006353255041551858
17081,Mrpl24,0.006353255041551858
17082,Rrnad1,0.006461569680730011
17083,Isg20l2,0.006461569680730011
17084,Crabp2,0.006459511530786445
17085,Nes,0.006281112946396343
17086,Bcan,0.005337210597691971
17087,Hapln2,0.004436962513042203
17088,Gpatch4,0.004081037489305411
17089,Naxe,0.009666955607282516
17090,Ttc24,0.01096131608503553
17091,Iqgap3,0.012415491880217797
17092,Mef2d,0.011827366831707086
17093,1700113A16Rik,0.011346489838834234
17094,AI849053,0.012101514401114951
17095,Gm3764,0.01207888421841737
17096,Rhbg,0.0048106334516002415
17097,Gm38392,0.001222321065627979
17098,Tsacc,0.001222321065627979
17099,Cct3,0.001222321065627979
17100,Glmp,0.0020955478236257745
17101,Tmem79,0.0028806675984992943
17102,Smg5,0.0028806675984992943
17103,Paqr6,0.002813509922891329
17104,Bglap3,0.002813509922891329
17105,Bglap2,0.002813509922891329
17106,Bglap,0.003425523116725791
17107,Pmf1,0.0027462645137733177
17108,Slc25a44,0.007370799023957121
17109,Sema4a,0.009046985651144021
17110,Lmna,0.01097742924069645
17111,Gm37584,0.010078760497060928
17112,Mex3a,0.011015396205544443
17113,Rab25,0.01150113729139174
17114,Lamtor2,0.011494574872012024
17115,Ubqln4,0.011494574872012024
17116,Ssr2,0.012151502995776753
17117,Arhgef2,0.009188330500739408
17118,Gm20652,0.009312218657015783
17119,Rxfp4,0.00686429754241521
17120,2810403A07Rik,0.006364657759727961
17121,Gm43714,0.006364657759727961
17122,Rit1,0.005489753185699927
17123,Gm17146,0.004553117477216412
17124,Syt11,0.00345742289929283
17125,Gon4l,0.0022483273970693484
17126,Gm43713,0.003337014721000963
17127,Msto1,0.003337014721000963
17128,Dap3,0.003337014721000963
17129,Ash1l,0.0031910232342665687
17130,Rusc1,0.003033054164333094
17131,Fdps,0.002937131545168925
17132,Gm43738,0.002937131545168925
17133,Pklr,0.0041094078423149815
17134,Hcn3,0.004744894758812658
17135,Clk2,0.005235094819246789
17136,Scamp3,0.006596187799911104
17137,Gm16069,0.006596187799911104
17138,Fam189b,0.008946381964504858
17139,Gba,0.008309206772683726
17140,Mtx1,0.008757702120186615
17141,Thbs3,0.008757702120186615
17142,Muc1,0.009406042026069117
17143,Trim46,0.009406042026069117
17144,Krtcap2,0.009583484589557104
17145,Dpm3,0.010468045383738354
17146,Slc50a1,0.00971578571685929
17147,Efna1,0.009058353137172305
17148,Gm15998,0.01478869037737695
17149,Efna3,0.014754998048740761
17150,4731419I09Rik,0.01769589723975714
17151,Efna4,0.01769589723975714
17152,Adam15,0.01769589723975714
17153,Dcst1,0.016898468121864955
17154,Dcst2,0.016898468121864955
17155,Zbtb7b,0.012958107159190931
17156,Gm15417,0.012958107159190931
17157,Lenep,0.012886931584577578
17158,Flad1,0.012496694930548209
17159,Cks1b,0.012088598099967493
17160,Shc1,0.012088598099967493
17161,Pygo2,0.011924182124434973
17162,Pbxip1,0.011924182124434973
17163,Pmvk,0.01081666032947052
17164,Kcnn3,0.0020005574911068818
17165,Adar,0.0025824246841067793
17166,Chrnb2,0.0029506639253698043
17167,4632404H12Rik,0.003017223172135001
17168,Ube2q1,0.003109433475826381
17169,She,0.0032980627865898493
17170,Gm42809,0.0030152491297092696
17171,Il6ra,0.0030152491297092696
17172,Atp8b2,0.0027101835998098655
17173,Hax1,0.004937926714737827
17174,Gm19710,0.004937926714737827
17175,Ubap2l,0.004902718434712412
17176,4933434E20Rik,0.003810676104916865
17177,Tpm3,0.0029108877549645354
17178,Nup210l,0.002704212080752422
17179,Rps27,0.007049089195684876
17180,Rab13,0.007049089195684876
17181,Jtb,0.007197098485896418
17182,Creb3l4,0.007197098485896418
17183,Slc39a1,0.007197098485896418
17184,Crtc2,0.007197098485896418
